Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”,Name: “Table 1 of 1 on page 72 of 82”
3030 TITLE IV STAFF DEVELOPMENT,3030 TITLE IV STAFF DEVELOPMENT,,$,,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,,,$,- $,- $,- $,- $,-,0.0%,0.0%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,MIDDLE SCHOOL,MIDDLE SCHOOL,1.4.31.1.61100 .. ...,1.4.31.1.61100 .. ...,,,,,,,
CODE,BUDGET FUNCTION,,,2007/2008,,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,,PROJECTED,,(-DECREASE),%,
3000,DRUG FREE SCHOOLS,,$,,-,$,-,$,-,$,,0.0%,0.0%
3030 TITLE IV STAFF DEVELOPMENT,3030 TITLE IV STAFF DEVELOPMENT,,$,,-,$,-,$,-,$,,0.0%,0.0%
6000 TITLE IV MATERIALS .& SUPPLIES,6000 TITLE IV MATERIALS .& SUPPLIES,,$,,-,$,-,$,,$,- .,0.0%,0.0%
,,TOTAL,$,,-,$,-,$,,$,-,0.0%,0.0%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,HIGH SCHOOL,HIGH SCHOOL,1.4.32.1.611 00 .. ...,1.4.32.1.611 00 .. ...,,,,,,,
CODE,BUDGET FUNCTION,,,2007/2008,,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,,PROJECTED,,(- DECREASE),%,
3000,CONTRACT SERVICES,,$,,-,$,-,$,-,$,,0.0%,0.0%
2100,FICA BENEFITS,,$,,-,$,-,$,-,$,,0.0%,0.0%
3000,TITLE IV COUNSELING,,$,,-,$,-,$,-,$,,0.0%,0.0%
3025,TITLE IV DRUG TESTING,,$,,-,$,-,$,-,$,,0.0%,0.0%
3030,TITLE IV STAFF DEVELOPMENT,,$,,-,$,-,$,,$,,0.0%,0.0%
5800,DRUG FREE MISC.,,$,,-,$,-,$,-,$,,0.0%,0.0%
6000,TITLE IV SUPPLIES,,$,,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,,- $,- $,- $,- $,- $,- $,-,0.0%,0.0%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,DISTRICT WIDE,DISTRICT WIDE,1.4.90.1 .61100 .. ...,1.4.90.1 .61100 .. ...,,,,,,,
CODE,BUDGET FUNCTION,,,2007/2008,,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,,PROJECTED,,(-DECREASE),%,
3000,PURCHASE SERVICES,,$,,658,$,"2,559",$,"1,558",$,"(1 ,001)",-39.1%,-39.1%
3001,PURCHASE SERVICES CARRYOVER,,$,,749,$,-,$,-,$,-,0.0%,0.0%
5800,DRUG FREE MISCELLANEOUS,,$,,270,$,700,$,700,$,,0.0%,0.0%
5801,DRUG FREE MISCELLANEOUScvovR,,$,,133,$,-,$,-,$,,0.0%,0.0%
6000,SUPPLIES,,$,,460,$,"2,389",$,"1,910",$,(479),-20. 1%,-20. 1%
6001,SUPPLIES CARRYOVER,,$,"1,470","1,470",$,-,$,-,$,-,0.0%,0.0%
,,TOTAL,$,"3,740","3,740",$,"5,648",$,"4,168",$,"(1 ,480)",-26.2%,-26.2%
,TOTAL DRUG FREE,,$,"3,740","3,740",$,"5,648",$,"4,168",$,"(1,480)",-26.2%,-26.2%
