Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”
,,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(- DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,,$,"59,895",$,"62,101",$,"62,101",$,,0.0%
1121,CARRYOVER,CARRYOVER,,$,-,$,-,$,-,$,,0.0%
1122,TITLE I AFTER SCHOOL REMEDIATION,TITLE I AFTER SCHOOL REMEDIATION,TITLE I AFTER SCHOOL REMEDIATION,$,-,$,-,$,-,$,,0.0%
1124,SUBSTITUTES & STIPENDS,SUBSTITUTES & STIPENDS,,$,-,$,-,$,-,$,,0.0%
1140,AIDES SALARIES,AIDES SALARIES,,$,"18,905",$,"19,472",$,"19,472",$,,0.0%
2100,FICA BENEFITS,FICA BENEFITS,,$,"6,057",$,"6,240",$,"6,240",$,,0.0%
2210,VRS BENEFITS,VRS BENEFITS,,$,"12,009",$,"11,265",$,"11,265",$,,0.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,"2,588",$,"3,603",$,"1,359",$,"(2,244)",-62.3%
2400,GROUP LIFE INSURANCE,GROUP LIFE INSURANCE,,$,769,$,669,$,669,$,,0.0%
2750,RETIREE HEALTH CARE CREDIT,RETIREE HEALTH CARE CREDIT,,$,832,$,881,$,881,$,,0.0%
3000,TITLE I VERTICAL TEAMING/EVALUA.,TITLE I VERTICAL TEAMING/EVALUA.,TITLE I VERTICAL TEAMING/EVALUA.,$,-,$,-,$,-,$,,0.0%
9000,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,$,-,$,-,$,-,$,,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,,$,-,$,-,$,-,$,,0.0%
,,,TOTAL,$,"101,055",$,"104,231",$,"101,987",$,"(2,244)",-2.2%
,,NO CHILD LEFT BEHIND,,,,,,,,,,
TITLE I,- DISTRICT,1.1.90.1.61100 .....,,,,,,,,,,
CODE,,BUDGET FUNCTION,,,2007/2008,,2008/2009,,2009/201.0,,+INCREASE,
,,,,,ACTUAL,APPROPRIATED,,,PROJECTED,,(-DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,,$,-,$,-,$,-,$,,0.0%
1122,AFTER SCHOOL REMEDIATION,AFTER SCHOOL REMEDIATION,,$,-,$,-,$,-,$,,0.0%
1140,AIDES SALARIES,AIDES SALARIES,,$,-,$,-,$,-,$,,0.0%
2100,FICA,,,$,-,$,-,$,-,$,,0.0%
2210,VRS BENEFITS,VRS BENEFITS,,$,-,$,-,$,-,$,,0.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,-,$,-,$,-,$,,0.0%
2400,GROUP LIFE BENEFITS,GROUP LIFE BENEFITS,,$,-,$,-,$,-,$,,0.0%
3000,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,,$,"11,877",$,"7,446",$,"7,446",$,,0.0%
3001,EVAULATION,EVAULATION,,$,"2,506",$,"2,500",$,"2,500",$,,0.0%
,,,TOTAL,$,"14,383",$,"9,946",$,"9,946",$,-,0.0%
,,,TOTAL TITLE I,$,"209,052",$,"206,732",$,"204,160",$,"(2,572)",-2.5%
