Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”,Name: “Table 1 of 1 on page 65 of 75”
6042 PMS SOFTWARE,6042 PMS SOFTWARE,,$,"1,147",$,,$,,$,,0.0%,0.0%
6043 PHS SOFTWARE,6043 PHS SOFTWARE,,$,"8,033",$,"2,500",$,"2,500",$,,0.0%,0.0%
6044 INTEGRADE SOFTWARE LICENSE- PI,6044 INTEGRADE SOFTWARE LICENSE- PI,6044 INTEGRADE SOFTWARE LICENSE- PI,$,,$,"2,600",$,"2,600",$,,0.0%,0.0%
6046 TURN- IT-IN SOFTWARE,6046 TURN- IT-IN SOFTWARE,,$,,$,"1,600",$,"1,600",$,,0.0%,0.0%
6050 PPS LIBRARY,6050 PPS LIBRARY,,$,"1,804",$,"2,500",$,"2,500",$,,0.0%,0.0%
6051,PES LIBRARY,,$,"1,903",$,"2,500",$,"2,500",$,-,0.0%,0.0%
6052 PMS LIBRARY,6052 PMS LIBRARY,,$,"2,445",$,"2,500",$,"2,500",$,,0.0%,0.0%
6053 PHS LIBRARY,6053 PHS LIBRARY,,$,"7,964",$,"8,000",$,"8,000",$,,0.0%,0.0%
8000 CAPITAL OUTLAY - FURNITURE-PPS,8000 CAPITAL OUTLAY - FURNITURE-PPS,8000 CAPITAL OUTLAY - FURNITURE-PPS,$,"1,155",$,800,$,800,$,,0.0%,0.0%
8001 CAPITAL OUTLAY - FURNITURE-PES,8001 CAPITAL OUTLAY - FURNITURE-PES,8001 CAPITAL OUTLAY - FURNITURE-PES,$,,$,,$,,$,,0.0%,0.0%
8002 CAPITAL OUTLAY- FURNITURE-PMS,8002 CAPITAL OUTLAY- FURNITURE-PMS,8002 CAPITAL OUTLAY- FURNITURE-PMS,$,,$,"1,000",$,"1,000",$,,0.0%,0.0%
8003 CAPITAL OUTLAY- FURNITURE-PHS,8003 CAPITAL OUTLAY- FURNITURE-PHS,8003 CAPITAL OUTLAY- FURNITURE-PHS,$,,$,"2,000",$,"2,000",$,,0.0%,0.0%
8300 PPS HARDWAREIMAINT & REPAIR,8300 PPS HARDWAREIMAINT & REPAIR,8300 PPS HARDWAREIMAINT & REPAIR,$,"6,247",$,"5,100",$,"5,100",$,,0.0%,0.0%
8301,PES HARDWAREIMAINT & REPAIR,PES HARDWAREIMAINT & REPAIR,$,"5,428",$,"6,273",$,"6,273",$,,0.0%,0.0%
8302 PMS H.ARDWAREIMAINT & REPAIR,8302 PMS H.ARDWAREIMAINT & REPAIR,8302 PMS H.ARDWAREIMAINT & REPAIR,$,"9,727",$,"2,000",$,"2,000",$,,0.0%,0.0%
8303 PHS HARDWARE/MAINT & REPAIR,8303 PHS HARDWARE/MAINT & REPAIR,8303 PHS HARDWARE/MAINT & REPAIR,$,791,$,"1,000",$,"1,000",$,,0.0%,0.0%
8400 PPS INFRASTRUCTURE,8400 PPS INFRASTRUCTURE,,$,"1,736",$,"2,000",$,"2,000",$,,0.0%,0.0%
8401,PES INFRASTRUCTURE,,$,,$,,$,,$,,0.0%,0.0%
8402 PMS INFRASTRUCTURE,8402 PMS INFRASTRUCTURE,,$,,$,,$,,$,,0.0%,0.0%
8403 PHS INFRASTRUCTURE,8403 PHS INFRASTRUCTURE,,$,,$,"1,000",$,"1,000",$,,0.0%,0.0%
,,TOTAL,S,"339,666",$,"435,112",$,"499,172",$,"64,060",14.7%,14.7%
,Budget Expenditure 2006-2007 final 7-15-0G.xls,Budget Expenditure 2006-2007 final 7-15-0G.xls,Budget Expenditure 2006-2007 final 7-15-0G.xls,,,,,,,,7/19/2006,4:22 PM
