* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles,* Ensure all Fleet Management personnel are kept abreast of the many changes that occur in vehicles
and equipment.,,,,,,,,,,
* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,* Assist departments in replacement of vehicles and equipment that are no longer economical to,
"maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.","maintain through monitoring of repair frequency, costs and vehicle downtime.",,,
* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train,* Provide safe working environment through safety program that identifies potential hazards and train
employees to identify and correct deficiencies.,employees to identify and correct deficiencies.,employees to identify and correct deficiencies.,employees to identify and correct deficiencies.,,,,,,,
* Perform quality control inspections on 20% of repairs.,* Perform quality control inspections on 20% of repairs.,* Perform quality control inspections on 20% of repairs.,* Perform quality control inspections on 20% of repairs.,,,,,,,
* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,* Coordinate repair costs with department heads when extensive repairs are needed.,,,
* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,* Maintain effective communications between Fleet Management and other departments.,
,,,163,,,,,,,
