Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”,Name: “Table 1 of 1 on page 67 of 77”
new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,,,,,,,,,
1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,,$,.,$,.,$,"37,625",$,"37,625",100.0%
2100,FICA BENEFITS,FICA BENEFITS,FICA BENEFITS,,,$,.,$,-,$,"2,878",$,"2,878",100.0%
2210 VRS BENEFITS· 9.44%,2210 VRS BENEFITS· 9.44%,2210 VRS BENEFITS· 9.44%,2210 VRS BENEFITS· 9.44%,2210 VRS BENEFITS· 9.44%,,$,.,$,.,$,"3,552",$,"3,552",100.0%
2300 HEALTH BENEFITS - 23.38%,2300 HEALTH BENEFITS - 23.38%,2300 HEALTH BENEFITS - 23.38%,2300 HEALTH BENEFITS - 23.38%,2300 HEALTH BENEFITS - 23.38%,,$,.,$,.,$,"7,258",$,"7,258",100.0%
2400 GLI BENEFITS,2400 GLI BENEFITS,2400 GLI BENEFITS,,,,$,.,$,-,$,-,$,-,0.0%
,EVALUATION,EVALUATION,,,,$,.,$,-,$,"1,5@0",$,"1,500",100.0%
,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,,$,-,$,-,$,"11 ,358",$,"11 ,358",100.0%
,PUPIL TRANSPORTATION,PUPIL TRANSPORTATION,PUPIL TRANSPORTATION,PUPIL TRANSPORTATION,,$,-,$,-,$,250,$,250,100.0%
,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,-,$,.,$,"5,250",$,"5,250",100.0%
,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,,$,.,$,-,$,7~6,$,786,100.0%
,,,,,TOTAL,$,.,$,.,$,"70,458",$,"70,458",100.0%
TITLE I,•,CHAPTER I,•,MIDDLE,1.1.31.1.61100 .....,1.1.31.1.61100 .....,,,,,,,,
CODE,,BUDGET FUNCTION,BUDGET FUNCTION,BUDGET FUNCTION,,,2001/2002,,2002/2003,,200312004,,+INCREASE,
,,,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,,$,"44,200",$,"45,970",$,"9,960",$,"(36,010)",-78.3%
1140,AIDES SALARIES,AIDES SALARIES,AIDES SALARIES,AIDES SALARIES,,$,"13,311",$,"14,110",$,"12,362",$,"(1,748)",-12.4%
2100,FICA BENE FITS,FICA BENE FITS,FICA BENE FITS,,,$,"4,408",$/,"4,596",$,"1,708",$,"(2,888)",-62.8%
2210,VRS BENEFITS - 9.44%,VRS BENEFITS - 9.44%,VRS BENEFITS - 9.44%,VRS BENEFITS - 9.44%,,$,"5,008",$,"6,008",$,"2,232",$,"(3,776)",-62.8%
2300,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,,$,"2,237",$,"2,740",$,"2,740",$,-,0.0%
2400,GLI BENEFITS,GLI BENEFITS,,,,$,268,$,-,$,-,$,-,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,-,$,,$,-,$,-,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,,$,-,$,-,$,-,$,-,0.0%
,,,,,TOTAL,$,"69,432",$,"73,424",$,"29,002",$,"(44,422)",-60.5%
new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,new categories for No Child Left Behind •,,,,,,,,,
1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,1120 INSTRUCTIONAL SALARIES,,$,-,$,-,$,"37,625",$,"37,625",100.0%
2100,FICA BENEFITS,FICA BENEFITS,FICA BENEFITS,,,$,-,$,-,$,"2,878",$,"2,878",100.0%
2210 VRS BENEFITS- 9.44%,2210 VRS BENEFITS- 9.44%,2210 VRS BENEFITS- 9.44%,2210 VRS BENEFITS- 9.44%,2210 VRS BENEFITS- 9.44%,,$,-,$,.,$,"3,552",$,"3,552",100.0%
,EVALUATION,EVALUATION,,,,$,,$,-,$,"1,500",$,"1,500",100.0%
,INTERNAL CHARGES,INTERNAL CHARGES,INTERNAL CHARGES,INTERNAL CHARGES,,$,-,$,-,$,500,$,500,100.0%
,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,,$,-,$,-,$,"6,608",$,"6,608",100.0%
,PUPIL T RANSPORTATION,PUPIL T RANSPORTATION,PUPIL T RANSPORTATION,PUPIL T RANSPORTATION,,$,-,$,.,$,250,$,250,100.0%
,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,,$,-,$,"5,250",$,"5,250",100.0%
,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,PARENTAL INVOLVEMENT,,$,-,$,-,$,786,$,786,100.0%
,,,,,TOTAL,$,.,$,.,$,"58,949",$,"58,949",100.0%
,Total Chapt er 1/ Title I · No Child Left Behind,Total Chapt er 1/ Title I · No Child Left Behind,Total Chapt er 1/ Title I · No Child Left Behind,Total Chapt er 1/ Title I · No Child Left Behind,Total Chapt er 1/ Title I · No Child Left Behind,Total Chapt er 1/ Title I · No Child Left Behind,,,,$,"184,148",.;,,
BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,,,,,,,,,
