Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”,Name: “Table 1 of 1 on page 64 of 77”
6020,PPS COMPUTER TEXTBOOKS,,$,457,$,800,$,800,$,-,0.0%
6021,PES COMPUTER TEXTBOOKS,,$,420,$,"2,750",$,"2,750",$,-,0.0%
6022,PMS COMPUTER TEXTBOOKS,,$,"1,977",$,,$,-,$,-,0.0%
6023,PHS COMPUTER TEXTBOOKS,,$,"1,400",$,"4,500",$,"4,500",$,-,0.0%
6040,PPS SOFTWARE,,$,"3,161",$,"4,500",$,"4,500",$,-,0.0%
6041,PES SOFTWARE,,$,498,$,"1,600",$,"1,600",$,,0.0%
6042,PMS SOFTWARE,,$,-,$,-,$,-,$,-,0.0%
6043,PHS SOFTWARE,,$,-,$,"2,500",$,"2,500",$,-,0.0%
6044,INTEGRADE SOFTWARE LICENSE - PES,INTEGRADE SOFTWARE LICENSE - PES,INTEGRADE SOFTWARE LICENSE - PES,,$,-,$,"2,600",$,"2,600",100.0%
6050,PPS LIBRARY,,$,"2,250",$,"2,500",$,"2,500",$,,0.0%
6051,PES LIBRARY,,$,"2,187",$,"2,500",$,"2,500",$,-,0.0%
6052,PMS LIBRARY,,$,"2,791",$,"2,500",$,"2,500",$,-,0.0%
6053,PHS LIBRARY,,$,"5,885",$,"8,000",$,"8,000",$,-,0.0%
8000,CAPITAL OUTLAY- FURNITURE-PPS,CAPITAL OUTLAY- FURNITURE-PPS,$,-,$,800,$,800,$,-,0.0%
8001,CAPITAL OUTLAY- FURNITURE-PES,CAPITAL OUTLAY- FURNITURE-PES,$,-,$,,$,-,$,-,0.0%
8002,CAPITAL OUTLAY- FURNITURE-PMS,CAPITAL OUTLAY- FURNITURE-PMS,$,"1,000",$,"1,000",$,"1,000",$,-,0.0%
8003,CAPITAL OUTLAY- FURNITURE-PHS,CAPITAL OUTLAY- FURNITURE-PHS,$,-,$,"2,000",$,"2,000",$,-,0.0%
8200,PES COMPUTER LAB - CITY FUNDS,PES COMPUTER LAB - CITY FUNDS,$,"38,705",$,-,$,-,$,,0.0%
8300,PPS HARDWARE/MAINT & REPAIR,,$,"7,588",$,"5,100",$,"5,1 00",$,,0.0%
8301,PES HARDWARE/MAINT & REPAIR,,$,"12,949",$,"6,273",$,"6,273",$,-,0.0%
8302,PMS HARDWARE/MAINT & REPAIR,PMS HARDWARE/MAINT & REPAIR,$,"1,876",$,"2,000",$,"2,000",$,-,0.0%
8303,PHS HARDWARE/MAINT & REPAIR,,$,150,$,"1,000",$,"1,000",$,-,0.0%
8304,REPLACE COMPUTERS - 1 YR PLAN,REPLACE COMPUTERS - 1 YR PLAN,$,,$,,$,-,$,-,0.0%
8400,PPS INFRASTRUCTURE,,$,325,$,"2,000",$,"2,000",$,-,0.0%
8401,PES INFRASTRUCTURE,,$,-,$,-,$,,$,-,0.0%
8402,PMS INFRASTRUCTURE,,$,-,$,,$,,$,-,0.0%
8403,PHS INFRASTRUCTURE,,$,"2,208",$,"1,000",$,"1,000",$,-,0.0%
,,TOTAL,$,"303,708",$,"317,987",$,"335,277",$,"17,290",5.4%
BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,,,,,,,,,
