Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.,Purchases of goods and services are generally accomplished by the use of a formal purchase order.
Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist,Funds are encumbered based on purchase orders to insure that an over-spent condition does not exist
per Budget line item.,per Budget line item.,per Budget line item.,,,,,,,
,,Relationship Between the Operating and Capital Budget,Relationship Between the Operating and Capital Budget,Relationship Between the Operating and Capital Budget,Relationship Between the Operating and Capital Budget,Relationship Between the Operating and Capital Budget,Relationship Between the Operating and Capital Budget,,
There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital,There are many features that distinguish James City County's Operating Budget from the Capital
Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are,Budget. The Operating Budget includes expenditures that are generally of a recurring nature and are
appropriated for one year only.,appropriated for one year only.,appropriated for one year only.,"It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not","It provides for the provision of all County services, but does not"
result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are,result in major physical assets for the community. Year-to-year changes in the Operating Budget are
"expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size","expected to be fairly stable, and represent incremental changes in the cost of doing business, the size"
of the County and the types and level of service that are provided.,of the County and the types and level of service that are provided.,of the County and the types and level of service that are provided.,of the County and the types and level of service that are provided.,of the County and the types and level of service that are provided.,Resources for the Operating,Resources for the Operating,Resources for the Operating,Resources for the Operating,Resources for the Operating
"Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur","Budget generally come from taxes, user fees, and intergovernmental payments that typically recur"
from year to year.,from year to year.,,,,,,,,
"The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several","The Capital Budget, on the other hand, includes one-time costs for projects that may last several"
years.,The projects result in major physical assets in the community.,The projects result in major physical assets in the community.,The projects result in major physical assets in the community.,The projects result in major physical assets in the community.,The projects result in major physical assets in the community.,The projects result in major physical assets in the community.,Wide fluctuations are,Wide fluctuations are,Wide fluctuations are
expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,expected in the Capital Budget from year to year depending on the phasing of projects.,Resources,Resources
,,,,-4-,,,,,
