Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”,Name: “Table 1 of 1 on page 39 of 62”
,,RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),RealEstateAssessments(annualpercentchange),,RealEstateTaxRate,RealEstateTaxRate,RealEstateTaxRate,RealEstateTaxRate,,,,$1.11,$1.11,,,,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,
,,,,,,,,,,,FiscalYear,FiscalYear,FiscalYear,,,,,,,,,,,,
,,,,,,,,,,,,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the,Another key component of general property taxes is the
,,,,,,,,,,,,"personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible","personal property tax, which is levied on all tangible"
,,,,,,,,,,,,personal,personal,,"property,","property,",,including,including,motor,motor,"vehicles,","vehicles,","boats,","boats,"
,,,,,,,,,,,,"aircraft,","aircraft,",business,business,business,furnishings,furnishings,furnishings,and,office,office,equipment.,equipment.,equipment.
,,,,,,,,,,,,Household,Household,Household,goods,goods,and,personal,personal,personal,effects,effects,are,exempt.,exempt.
,,,,,,,,,,,,Personal,Personal,,property,property,tax,"(current),","(current),","(current),",which,makes,makes,up,4.1
,,,,,,,,,,,,"percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase","percent of FY 2014 revenues, is projected to increase"
,,,,,,,,,,,,slightly,slightly,by,0.7,percent,percent,"($250,000)","($250,000)","($250,000)",from,from,the,FY,2013
,,,,,,,,,,,,"estimate,","estimate,","estimate,",as,well,"as,",personal,personal,property,property,property,taxes,"overall,","overall,"
,,,,,,,,,,,,"current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.","current, delinquent collections, and refunds in total.",
,,,,,,,,,,,,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general,The FY 2014 estimate assumes no change in the general
,,,,,,,,,,,,tax,rate,,on,personal,personal,property,property,at,$4.33,$4.33,per,$100,of
assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that,assessed value. The FY 2014 estimate also assumes a 55 percent (55%) state car tax relief rate for tax year 2014 (that
"is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the","is, tax bills due on June 5, 2014), which is anticipated to fully exhaust relief funds provided to the city by the"
Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an,Commonwealth of Virginia under the Personal Property Tax Relief Act. This means that qualifying vehicles with an
"assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first","assessed value of more than $1,000 would receive a 55 percent (55%) rate of tax relief on the vehicle’s first"
"$20,000 of assessed value.","$20,000 of assessed value.","$20,000 of assessed value.","$20,000 of assessed value.","$20,000 of assessed value.","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent","Qualifying vehicles with an assessed value of $1,000 or less would receive 100 percent"
(100%) rate of tax relief.,(100%) rate of tax relief.,(100%) rate of tax relief.,(100%) rate of tax relief.,"Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were","Prior to FY 2006, qualifying vehicles with an assessed value of more than $1,000 were"
reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,reimbursed for 70 percent of the total property tax eligible for relief.,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car,State legislation passed in 2004 capped car
tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,tax relief funds statewide at $950 million beginning in FY 2006.,,"Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now","Consequently, each locality in the state now"
receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,receives a fixed share of the $950 million of statewide personal property tax relief funds per state code.,Each
locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments,locality’s share was determined based on the proportional share of actual personal property tax relief payments
