Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”,Name: “Table 1 of 1 on page 1 of 14”
B,Economic Development,,,"3,750,000",,"3,750,000",,"3,500,000",,"3,750,000",,"3,750,000",,"3,500,000",,"3,500,000",,"18,000,000",,"3,500,000",,"3,500,000",,"3,500,000",,"3,500,000",,"1,000,000",,"15,000,000",,"33,000,000"
C,Fire & Rescue,,,"535,000",,"535,000",,"650,000",,"615,000",,"615,000",,"670,000",,"650,000",,"3,200,000",,"650,000",,"600,000",,"650,000",,"650,000",,"600,000",,"3,150,000",,"6,350,000"
D,Parks & Recreation,,,"1,435,000",,"1,160,000",,"3,570,000",,"1,772,000",,"1,450,000",,"6,910,000",,"1,250,000",,"14,952,000",,"1,250,000",,"1,650,000",,"1,250,000",,"1,550,000",,"1,250,000",,"6,950,000",,"21,902,000"
E,Public Schools,,,"1,323,129",,"700,000",,"2,441,592",,"243,908",,-,,"325,395",,"2,931,310",,"5,942,205",,"7,993,447",,"48,381,821",,"15,760,138",,"1,401,971",,"4,132,882",,"77,670,259",,"83,612,464"
F,Public Utilities,,,"4,485,230",,"4,485,230",,"5,215,000",,"3,350,000",,"350,000",,"100,000",,"100,000",,"9,115,000",,-,,-,,-,,-,,-,,-,,"9,115,000"
G,Public Works,,,"631,500",,"631,500",,"80,000",,"280,000",,"50,000",,"650,000",,"300,000",,"1,360,000",,-,,-,,"180,000",,-,,-,,"180,000",,"1,540,000"
H,Smithfield YMCA,,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"125,000",,-,,-,,-,,-,,-,,-,,"125,000"
I,Planning & Zoning,,,"350,000",,"350,000",,"400,000",,"800,000",,"800,000",,"550,000",,"50,000",,"2,600,000",,"50,000",,"50,000",,"50,000",,"50,000",,"50,000",,"250,000",,"2,850,000"
J,Electoral Board,,,"175,000",,-,,-,,"175,000",,-,,-,,-,,"175,000",,-,,-,,-,,-,,-,,-,,"175,000"
K,Blackwater Regional Library,Blackwater Regional Library,,"50,000",,"50,000",,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
L,Engineering Department,,,-,,-,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"125,000",,-,,-,,-,,-,,-,,-,,"125,000"
M,Contingency,,,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"500,000",,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"500,000",,"1,000,000"
,,TOTAL:,$,"13,441,351",$,"12,368,222",$,"44,291,592",$,"11,880,908",$,"7,665,000",$,"20,462,395",$,"14,179,310",$,"98,479,205",$,"13,893,447",$,"57,531,821",$,"21,490,138",$,"7,251,971",$,"7,132,882",$,"107,300,259",$,"205,779,464"
Revenue Sources:,Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,,$,"4,686,500",$,"4,236,500",$,"2,995,000",$,"4,651,908",$,"3,765,000",$,"3,245,395",$,"3,300,000",$,"17,957,303",$,"2,900,000",$,"2,500,000",$,"3,264,700",$,"2,600,000",$,"3,517,412",,"14,782,112",$,"32,739,415"
,Fund Balance/Reserves,,,"4,614,621",,"3,991,492",,"6,261,592",,"3,879,000",,"3,700,000",,"4,129,000",,"3,000,000",,"20,969,592",,"3,000,000",,"3,400,000",,"3,000,000",,"3,250,000",,"500,000",,"13,150,000",,"34,119,592"
,Bonded / Note Debt,,,"3,940,230",,"3,940,230",,"34,935,000",,"3,000,000",,"200,000",,"13,088,000",,"7,879,310",,"59,102,310",,"7,993,447",,"51,631,821",,"15,225,438",,"1,401,971",,"3,115,470",,"79,368,147",,"138,470,457"
,Grants/Donations/Other,,,-,,-,,"100,000",,"350,000",,-,,-,,-,,"450,000",,-,,-,,-,,-,,-,,-,,"450,000"
,,TOTAL:,$,"13,241,351",$,"12,168,222",$,"44,291,592",$,"11,880,908",$,"7,665,000",$,"20,462,395",$,"14,179,310",$,"98,479,205",$,"13,893,447",$,"57,531,821",$,"21,490,138",$,"7,251,971",$,"7,132,882",$,"107,300,259",$,"205,779,464"
,4/23/2007,9:58 AM,9:58 AM,9:58 AM,,,,,,,,,,,,,BOS Adopted FY08,BOS Adopted FY08,,,,,,,,,,,,,,Page 1
