Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”
,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
1 Reserve for E&S Control,1 Reserve for E&S Control,1 Reserve for E&S Control,,-,,-,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"125,000",,-,,-,,-,,-,,-,,-,,"125,000"
2 County Drainage Plan,2 County Drainage Plan,,,,,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,,TOTAL:,$,-,$,-,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
Revenue Sources:,Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,,$,-,$,-,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
,Fund Balance/Reserves,Fund Balance/Reserves,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,-,,-
,Bonded / Note Indebtedness,Bonded / Note Indebtedness,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Grants / Donations / Other,Grants / Donations / Other,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,,TOTAL:,$,-,$,-,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
NOTE 1:,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,Request to establish a reserve for erosion and sediment control.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTE 2:,Request to be directed to operating budget.,Request to be directed to operating budget.,Request to be directed to operating budget.,Request to be directed to operating budget.,Request to be directed to operating budget.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/23/2007,9:58 AM,,,,,,,,,,,,,,BOS Adopted FY08,BOS Adopted FY08,BOS Adopted FY08,,,,,,,,,,,,,,
