Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”,Name: “Table 1 of 1 on page 118 of 151”
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Swimming Pool Expansion,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,10 Year Contribution,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"125,000",,-,,,,,,,,,,-,,"125,000"
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
,Fund Balance/Reserves,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,-,,-
,Bonded / Note Indebtedness,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Grants / Donations / Other,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"125,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"125,000"
** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,,,,,,,,,,,,,,,,,,,,,,
