Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”
The,Council,Approved,Fiscal,Years,2013-2017,Capital,Improvement,Plan-In,Brief,is,located,on-line,at
http://www.hampton.gov/budget/.,http://www.hampton.gov/budget/.,http://www.hampton.gov/budget/.,http://www.hampton.gov/budget/.,,,,,,,,,,
The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,The document is also available at the following City of Hampton public library locations:,,,,,
,,"Main Branch Library, 4207 Victoria Blvd., (757) 727-1154","Main Branch Library, 4207 Victoria Blvd., (757) 727-1154","Main Branch Library, 4207 Victoria Blvd., (757) 727-1154","Main Branch Library, 4207 Victoria Blvd., (757) 727-1154","Main Branch Library, 4207 Victoria Blvd., (757) 727-1154",,,,,,,
,,"Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558","Northampton Branch Library, 936 Big Bethel Road, (757) 825-4558",,,,,
,,"Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149","Phoebus Branch Library, One South Mallory Street, (757) 727-1149",,,,,
,,"Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114","Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114","Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114","Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114","Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114","Willow Oaks Branch Library, 227 Fox Hill Road, (757) 850-5114",,,,,,
Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management,Additional copies (a maximum of three per person) can be obtained free of charge from the Office of Budget and Management
"Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.","Analysis, City Hall, 7 th Floor, 22 Lincoln Street, Hampton, Virginia 23669.",,,,,,,
Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,Notes: ______________________________________________________________________________________,
_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,
_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,
_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,
_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,
_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,_________________________________________________________________________________________________,
,,,,,,8,,,,,,,
