5.,"Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,","Preparation of information and coordination of transportation priorities (e.g. Route 60/relocated,"
,"Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).","Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).","Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).","Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).","Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).","Skiffes Creek Connector, Racefield Drive, Croaker Multi-Use Trail).",Management and,Management and,
,"administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input","administration of two corridor studies, including technical reports and public/stakeholder input"
7.,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic,Educate citizens about current development cases and long-range planning topics through civic
,"group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events","group presentations, public input forums, and community outreach events",,
8.,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and,Produce regular population estimates in conjunction with the American Community Survey and
,provide expertise to develop demographic data when requested,provide expertise to develop demographic data when requested,provide expertise to develop demographic data when requested,provide expertise to develop demographic data when requested,provide expertise to develop demographic data when requested,provide expertise to develop demographic data when requested,,,
9.,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,Develop a methodology and begin 5-year review of the Comprehensive Plan,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,,FY 13,,FY 14,,FY 14,
,,,,Adopted,,Plan,,Adopted,
,,Personnel,$,"761,078",$,"769,124",$,"830,070",
,,Operating,,"52,700",,"155,300",,"155,650",
,,Capital,,"1,200",,"6,200",,"6,200",
,,Total,$,"814,978",$,"930,624",$,"991,920",
PERSONNEL,PERSONNEL,,,,,,,,
,Full-time Personnel,Full-time Personnel,,10,,9.5,,10,
,Part-time Personnel,Part-time Personnel,,1,,1,,1,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,,,FY 11,FY 12,,FY 13,FY 14
,,,,,Actual,Actual,,Adopted,Adopted
"% Site plan, subdivision, and conceptual plan","% Site plan, subdivision, and conceptual plan","% Site plan, subdivision, and conceptual plan","% Site plan, subdivision, and conceptual plan",,,,,,
applications responded to within 15 days,applications responded to within 15 days,applications responded to within 15 days,applications responded to within 15 days,,,New,,100%,100%
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for,This budget includes an increase in hours for the part-time Planner position and funding is provided for
community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,community surveys and technical assistance associated with the Comprehensive Plan update.,Funding is
also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new,also provided in contractual services to create a computer model for the cumulative impacts that new
development,will,have on the roadways.,have on the roadways.,This will,address the transportation impact per household,address the transportation impact per household,address the transportation impact per household,address the transportation impact per household,address the transportation impact per household
component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.,component of the overall cumulative impact assessment of new development on public infrastructure.
,,,,Page C-30,Page C-30,,,,
