Poquoson City Public
Schools
Fiscal Year Budget
"July 1, 2004 to June 30, 2005"
"Adopted by Poquoson City School Board on June 15, 2004"
,Poquoson City Council
•,"Mr. Gordon C. Helsel, Jr., Mayor"
•,"Mr. Arthur V. Holloway, Vice Mayor"
•,Ms. Debra D. Bunting
•,Mr. Carey L. Freeman
•,"Mr. Herbert R. Green, Jr."
•,"Mr. W. Eugene Hunt, Jr."
•,Mr. Frank A. Kreiger
,Poquoson City School Board,Poquoson City School Board
•,"Mr. Charles L. Fcrench, Chair",
•,"Mr. Larry E. Marks, Vice Chair",
•,Ms. Deb Banton,
•,Mr. Clifford T. Bowen,
•,Mr. John A. Costulis,
•,Ms. Kerry Knowlton,
•,Ms. Regina Wightman,-•
,Superintendent's Administrative Staff
•,"Dr. Jonathan Lewis,"
,Superintendent of Schools
•,"Dr. Marilyn Barr,"
,Assistant Superintendent ofInstruction
•,"Ms. Janet A. Brown,"
,Executive Director of Business and Finance &
,Clerk of the Board
•,"Dr. Judith Connell,"
,Director of Student Services
•,"Ms. Judith McDowell,"
,Director ofInstruction
•,"Mr. Elmer Seward,"
,Director of Technology
•,"Ms. Jodi King,"
,Director of Elementary Programs
,\J~
,Poquoson City Schools,
,2004-2005 Operating Budget,
Enclosed for your review is the final 2004-2005 budget for Poquoson,Enclosed for your review is the final 2004-2005 budget for Poquoson,Enclosed for your review is the final 2004-2005 budget for Poquoson
City Schools.,This budget is based on State revenue projections as approved,This budget is based on State revenue projections as approved
by the General Assembly in their historic session this spring and anticipates,by the General Assembly in their historic session this spring and anticipates,by the General Assembly in their historic session this spring and anticipates
"an increase in local contribution of $186,200 or about 2.6o/o.","an increase in local contribution of $186,200 or about 2.6o/o.",This document
"projects receipts and expenditures of $18,675,385, an increase of $1,674,981","projects receipts and expenditures of $18,675,385, an increase of $1,674,981","projects receipts and expenditures of $18,675,385, an increase of $1,674,981"
or about 9.8o/o above the current year's budget.,or about 9.8o/o above the current year's budget.,
The revised budget continues to reflect a minimum 4 °/o salary increase,The revised budget continues to reflect a minimum 4 °/o salary increase,The revised budget continues to reflect a minimum 4 °/o salary increase
all staff.,Teachers on steps 1-9 of the teacher scale will receive a 4 o/o,Teachers on steps 1-9 of the teacher scale will receive a 4 o/o
"increase, but teachers on steps 10-12 will receive a 5% increase; teachers on","increase, but teachers on steps 10-12 will receive a 5% increase; teachers on","increase, but teachers on steps 10-12 will receive a 5% increase; teachers on"
steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will,steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will,steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will
receive a 6.5°/o increase.,Teachers on the top of the scale will receive a So/o,Teachers on the top of the scale will receive a So/o
"increase, which is approximately the average increase for all teachers.","increase, which is approximately the average increase for all teachers.","increase, which is approximately the average increase for all teachers."
"Four years ago, in an effort to improve the entry-level salary on our","Four years ago, in an effort to improve the entry-level salary on our","Four years ago, in an effort to improve the entry-level salary on our"
"teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to","teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to","teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to"
"9°/o, while teachers near the top of the scale received between 3°/o and 4o/o.","9°/o, while teachers near the top of the scale received between 3°/o and 4o/o.","9°/o, while teachers near the top of the scale received between 3°/o and 4o/o."
The distribution of this year's increases brings the difference between steps,The distribution of this year's increases brings the difference between steps,The distribution of this year's increases brings the difference between steps
in our teacher salary scale closer to the position we had achieved earlier.,in our teacher salary scale closer to the position we had achieved earlier.,in our teacher salary scale closer to the position we had achieved earlier.
"In addition to salary enhancements, the new budget provides an","In addition to salary enhancements, the new budget provides an","In addition to salary enhancements, the new budget provides an"
"additional $88,000 for textbooks, which will provide sufficient funding in the","additional $88,000 for textbooks, which will provide sufficient funding in the","additional $88,000 for textbooks, which will provide sufficient funding in the"
budget base to insure that we will be able to continue with the adoption cycle,budget base to insure that we will be able to continue with the adoption cycle,budget base to insure that we will be able to continue with the adoption cycle
each year.,"Additionally, funds are included in the budget to provide","Additionally, funds are included in the budget to provide"
SATIPSA T Prep classes to assist all students in preparing for the college,SATIPSA T Prep classes to assist all students in preparing for the college,SATIPSA T Prep classes to assist all students in preparing for the college
"entrance exam, for two SOL Resource stipends (one each at PPS and PES) to","entrance exam, for two SOL Resource stipends (one each at PPS and PES) to","entrance exam, for two SOL Resource stipends (one each at PPS and PES) to"
assist our K-5 school administration in implementing and assessing the,assist our K-5 school administration in implementing and assessing the,assist our K-5 school administration in implementing and assessing the
"SOLs, and an increase in the substitute pay rate from $55 to $60 per day.","SOLs, and an increase in the substitute pay rate from $55 to $60 per day.","SOLs, and an increase in the substitute pay rate from $55 to $60 per day."
Other budget revisions pave the way for improvements to the high,Other budget revisions pave the way for improvements to the high,Other budget revisions pave the way for improvements to the high
"school athletic and extracurricular activities program, including 15 new","school athletic and extracurricular activities program, including 15 new","school athletic and extracurricular activities program, including 15 new"
assistant coaching positions to improve coaching and supervision for athletic,assistant coaching positions to improve coaching and supervision for athletic,assistant coaching positions to improve coaching and supervision for athletic
"activities, a strength coach for the new fitness room at PHS, and funds to","activities, a strength coach for the new fitness room at PHS, and funds to","activities, a strength coach for the new fitness room at PHS, and funds to"
create a sustainable three-year athletic uniform replacement cycle.,create a sustainable three-year athletic uniform replacement cycle.,create a sustainable three-year athletic uniform replacement cycle.
This budget continues to support implementation of a full day,This budget continues to support implementation of a full day
kindergarten program at Poquoson Primary School.,Included as well are
funds to hire a teacher for the middle school foreign language program,funds to hire a teacher for the middle school foreign language program
and to cover significant increases to the Board's costs for VRS and health,and to cover significant increases to the Board's costs for VRS and health
insurance.,
"Finally, funds were added to the budget to reflect the true costs of a","Finally, funds were added to the budget to reflect the true costs of a"
"variety of maintenance and operations functions, including painting,","variety of maintenance and operations functions, including painting,"
"grounds maintenance, and communications.",
This budget has been projected to serve an average daily,This budget has been projected to serve an average daily
membership of 2520 students.,On the next page you will find a table
reflecting this year's September 30 enrollment figures and projected,reflecting this year's September 30 enrollment figures and projected
"enrollment figures for September 30, 2004.",We project our ADM (the
average daily membership of students from September through March 30),average daily membership of students from September through March 30)
"this year to be approximately 2500, so we have selected the 2520 figure for","this year to be approximately 2500, so we have selected the 2520 figure for"
our revenue projection based on our belief that next year's enrollments,our revenue projection based on our belief that next year's enrollments
"will closely mirror our experience this year, with a twenty-student","will closely mirror our experience this year, with a twenty-student"
adjustment for anticipated growth as a result of the full day kindergarten,adjustment for anticipated growth as a result of the full day kindergarten
program.,
Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,
,TOTAL LOCAL FUNDS,$,"7,191,521",$,"7,382,676",$,"7,656,205",$,"273,529",3.7%
6/9/2004,7:27AM,Budget Revenue 2004 2005 final 6-8-04 .xis,,,,,,,,
,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,2004/2005 BUDGET,2004/2005 BUDGET,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
,STATE REVENUE,,200212003,,200312004,,200412005,+INCREASE,+INCREASE,PAGE 2
CODE,BUDGET FUNCTION,,RECEIVED,,ESTIMATED,,PROJECTED,(-DECREASE),(-DECREASE),%
2402020,BASIC AID,$,"5,384,532",$,"5,506,117",$,"6,436,438",$,"930,321",16.9%
2402030,GED FUNDING IISAEP FUNDING,$,"8,114",$,"7,859",$,"7,859",$,-,0.0%
2402040,REMEDIAL SUMMER SCHOOL,$,"25,235",$,"28,091",$,"25,411",$,"(2,680)",-9.5%
2402050,FOSTER CARE - REGULAR,$,-,$,,$,,$,-,0.0%
2402060,GENERAL ADULT EDUCATION,$,-,$,,$,-,$,-,0.0%
2402070,GIFTED & TALENTED SOQ,$,"60,064",$,"59,968",$,"64,035",$,"4,067",6.8%
2402080,STATE REMEDIAL SOQ,$,"20,021",$,"19,989",$,"16,851",$,"(3,138)",-15.7%
2402090,ENROLLMENT LOSS,$,-,$,"6,208",$,-,$,"(6,208)",-100.0%
2402120,SPECIAL EDUCATION SOQ,$,"553,926",$,"551,370",$,"652,143",$,"100,773",18.3%
2402130,COMPOSITE INDEX,$,-,$,,$,,$,,0.0%
2402140,TEXTBOOK PAYMENTS,$,"125,735",$,"125,532",$,"106,365",$,"(19,167)",-15.3%
2402150,SCHOOL FOOD,$,"7,208",$,"7,208",$,"7,208",$,-,0.0%
2402160,SOL TEACHER TRAINING,$,-,$,-,$,-,$,,0.0%
2402170,VOCATIONAL EDUCATION SOQ,$,"66,738",$,"66,631",$,"89,312",$,"22,681",34.0%
2402180,VOCATIONAL ED I ADULT ED,$,"1,719",$,"1,348",$,"1,348",$,-,0.0%
2402210,SOCIAL SECURITY INSTRUCTION,$,"289,693",$,"289,883",$,"316,578",$,"26,695",9.2%
2402230,TEACHER RETIREMENT INSTRUCTION,$,"166,287",$,"168,266",$,"266,083",$,"97,817",58.1%
2402280,EARLY READING INTERVENTION,$,"11,496",$,"11,496",$,"12,158",$,662,5.8%
2402330,LOTTERY,$,"370,196",$,"373,516",$,"368,520",$,"(4,996)",-1.3%
2402370,ADDITIONAL LOTTERY,$,"38,892",$,-,$,-,$,-,0.0%
2402410,GROUP LIFE INSTRUCTION,$,46,$,-,$,-,$,,0.0%
2402460,HOMEBOUND,$,"2,078",$,"2,070",$,"6,11 4",$,"4,044",195.4%
2402470,HEALTH INCENTIVE FUND,$,-,$,,$,-,$,,0.0%
2402480,SPECIAL ED REGIONAL PROGRAM,$,"40,517",$,"42,423",$,"47,125",$,"4,702",11.1%
2402510,CAREER & TECHNICAL EDUCATION,$,-,$,"21,584",$,"17,065",$,"(4,519)",-20.9%
2402520,VOCATIONAL ED EQU IPMENT,$,"2,298",$,,$,-,$,,0.0%
2402530,VOCATIONAL ED CATIOCUPATIONAL,$,"21,296",$,-,$,-,$,-,0.0%
2402580,COMPENSATION SUPPLEMENTS,$,-,$,"63,299__",$,,$,"(63,299)",-100.0%
2402650,AT RISK SOQ,$,"3,100",$,"3,156",$,"5,579",$,"2,423",76.8%
2402720,ALTERNATIVE ED PAYMENTS,$,"7,859",$,-,$,,$,,0.0%
2402740,SOL REMEDIATION,$,"8,090",$,"8,090",$,-,$,"(8,090)",-100.0%
2402750,PRIMARY CLASS SIZE,$,-,$,-,$,-,$,,0.0%
2402810,AT RISK 4 YEAR OLDS,$,,$,"7,242",$,"14,444",$,"7,202",99.4%
2402901,TEACHER MENTOR PROGRAM,$,,$,-,$,-,$,-,0.0%
2402990,ENGLISH AS 2ND LANGUAGE I OTHER,$,-,$,-,$,"9,498",$,"9,498",100.0%
2403060,SCHOOL CONSTRUCTION,$,"135,945",$,"135,596",$,"135,498",$,(98),-0.1%
2403080,STATE SALES TAX,$,"1,482,199",$,"1,563,808",$,"1,875,980",$,"312,172",20.0%
2404000,OTHER STATE FUNDS,$,-,$,-,$,,$,-,0.0%
2404050,SOL ALGEBRA READINESS,$,"10,125",$,"10,125",$,"3,571",$,"(6,554)",-64.7%
2404100,TECHNOLOGY RESOURCE ASSISTANTS,$,"17,436",$,-,$,-,$,,0.0%
2404620,SCHOOL REPORT CARD,$,-,$,,$,-,$,-,0.0%
4104050,VPSA FUNDING FOR TECHNOLOGY,$,"154,000",$,"154,000",$,"154,000",$,,0.0%
,TOTAL STATE FUNDS,$,"9,014,845",$,"9,234,875",$,"10,639,183",$,"1,404,308",15.2%
,remove School Construction,,,$,"135,596",$,"135,498",$,-,0.0%
,remove 50% of Lottery funds,,,$,"186,758",$,"184,260",$,-,0.0%
,,revised total,revised total,$,"8,912,521",$,"10,319,425",$,"1,406,904",15.8%
6/9/2004,7:27 AM,Budget Revenue 2004 2005 final 6-8-04 .xis,Budget Revenue 2004 2005 final 6-8-04 .xis,,,,,,,
,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,2004/ 2005 BUDGET,2004/ 2005 BUDGET,2004/ 2005 BUDGET,2004/ 2005 BUDGET,,,,,
,FEDERAL REVENUE,,,,,,,,,,
CODE,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,+INCREASE,+INCREASE,PAGE 3
,,,,RECEIVED,,ESTIMATED,,PROJECTED,(·DECREASE),(·DECREASE),%
10.555,SCHOOL FOOD PROGRAM,,$,"59,050",$,"59,050",$,"59,050",$,.,0.0%
17.259,WORK FORCE INVESTMENT ACT,,$,"5,000",$,,$,,$,.,0.0%
84.002,ABE -ADULT BASIC EDUCATION,,$,"11 ,462",$,,$,,$,,0.0%
84.027,P.L. 105-17- TITLE VI-B,,$,"257,708",$,"190,372",$,"250,000",$,"59,628",31 .3%
84.0271,SLIVER GRANT,,$,"25,000",$,-,$,-,$,-,0.0%
84.0272,ASSISTIVE TECHNOLOGY GRANT,,$,.,$,.,$,-,$,-,0.0%
84.0273,PRC TECHNOLOGY GRANT,,$,.,$,,$,,$,-,0.0%
84.048,VOCATIONAL ED EQUIPMENT,,$,.,$,-,$,,$,.,0.0%
84.0481,CARL PERKINS I DISADV. HANDICAP.,,$,"24,148",$,"22,922",$,"24,846",$,"1,924",8.4%
84.173,PRESCHOOL HANDICAPPED GRANT,,$,"13,110",$,"13,000",$,"13,000",$,,0.0%
84.184,PROJECT SERV,,$,436,$,-,$,-,$,-,0.0%
84.186,DRUG FREE SCHOOLS,,$,"8,176",$,"8,176",$,"8,851",$,675,8.3%
84.281,TITLE II- A,,,,$,"54,705",$,"56,3,20",$,"1,615",3.0%
84.281,TITLE II I ED FOR ECONOMIC,SECURITY,$,"54,705",$,-,$,.,$,-,0.0%
84.282,TITLE II - D,,,,$,"3,998",$,"3,998",$,(0),0.0%
84.293,"FOREIGN LANGUAGE ""FLAP"" GRANT",,$,-,$,-,$,-,$,-,0.0%
84.298,TITLE V,,$,"10, 170",$,"10,176",$,"7,537",$,"(2,639)",-25.9%
84.298,TITLE VI,,$,-,$,-,$,-,$,-,100.0%
84.318,TITLE II - ED TECHNOLOGY,,$,,$,,$,-,$,,0.0%
84.841,P.L. 874 - IMPACT AID,,$,-,$,"110,000",$,"145,416",$,"35,416",0.0%
84.010,P.L. 89-10- TITLE I,,$,"109,288",$,"109,288",$,"130,737",$,"21,449",19.6%
84.330,AP GRANT,,$,200,$,-,$,_.,$,-,0.0%
84.340,CLASS SIZE REDUCTION,,$,,$,-,$,,$,,0.0%
