Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”,Name: “Table 1 of 1 on page 44 of 74”
2100,FICA BENEFITS,FICA BENEFITS,FICA BENEFITS,$,"158,217",$,"159,545",$,"179,599",$,"20,054",12.6%
2210,VRS BENEFITS,VRS BENEFITS,VRS BENEFITS,$,"178,126",$,"197,600",$,"258,696",$,"61 ,096",30.9%
2300,HEALTH BENEFITS,HEALTH BENEFITS,HEALTH BENEFITS,$,"137,622",$,"157,899",$,"166,787",$,"8,888",5.6%
2400,GLI BENEFITS,GLI BENEFITS,GLI BENEFITS,$,.,$,.,$,.,$,.,0.0%
3000,OTHER INSTRUCTIONAL COST,OTHER INSTRUCTIONAL COST,OTHER INSTRUCTIONAL COST,$,"20,262",$,"17,651",$,"17,651",$,.,0.0%
3001,TITLE II carryover,TITLE II carryover,TITLE II carryover,$,150,$,.,$,.,$,.,0.0%
3002,ATHLETIC OFFICIATING,ATHLETIC OFFICIATING,ATHLETIC OFFICIATING,$,"14,214",$,"14,783",$,"14,783",$,.,0.0%
3003,DRIVERS ED,DRIVERS ED,DRIVERS ED,$,"15,903",$,"25,175",$,.,$,"(25,175)",-100.0%
3025,TITLE II A BRUSH UP COURSES,TITLE II A BRUSH UP COURSES,TITLE II A BRUSH UP COURSES,$,"3,225",$,.,$,.,$,.,0.0%
3030,TITLE II A STAFF DEVELOPMENT,TITLE II A STAFF DEVELOPMENT,TITLE II A STAFF DEVELOPMENT,$,210,$,.,$,.,$,.,0.0%
3004,SCIENCE FAIR HOST COSTS,SCIENCE FAIR HOST COSTS,SCIENCE FAIR HOST COSTS,,,$,"3,000",$,.,$,"(3,000)",·100.0%
3812,ALT.ED. · VIRTUAL HIGH SCHOOL,ALT.ED. · VIRTUAL HIGH SCHOOL,ALT.ED. · VIRTUAL HIGH SCHOOL,,,$,"9,000",$,"9,000",$,.,0.0%
1122,ISAEP,,,$,"7,874",$,"7,859",$,"15,000",$,"7,141",90.9%
5500,TRAVEL,TRAVEL,,$,"6,143",$,"3,925",$,"3,925",$,.,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,$,"49,717",$,"42,000",$,"42,000",$,.,0.0%
6005,PSAT/SAT MATERIALS,PSAT/SAT MATERIALS,PSAT/SAT MATERIALS,$,.,$,.,$,"4,000",$,"4,000",100.0%
6007,ATHLETIC UNIFORMS,ATHLETIC UNIFORMS,ATHLETIC UNIFORMS,$,.,$,.,$,"30,000",$,"30,000",100.0%
7000,JOINT OPERATIONS/NEW HORIZONS,JOINT OPERATIONS/NEW HORIZONS,JOINT OPERATIONS/NEW HORIZONS,$,"208,689",$,"241,799",$,"241,799",$,.,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,$,"44,590",$,"24,575",$,"24,575",$,.,0.0%
8201,OTHER USE OF FUNDS,OTHER USE OF FUNDS,OTHER USE OF FUNDS,$,680,$,946,$,946,$,.,0.0%
8203,VO.ED. DISADVANTAGED,VO.ED. DISADVANTAGED,VO.ED. DISADVANTAGED,$,"16,349",$,"7,307",$,"7,307",$,.,0.0%
,,,TOTAL,$,"2,957,538",$,"3,003,614",$,"3,374,774",$,371 '160,12.4%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
,Athletic Uniforms replacement,Athletic Uniforms replacement,Athletic Uniforms replacement,,,,,,,,,
,,,PSAT/SAT Prep,,,,,,,,,
,Additional coaching supplements,Additional coaching supplements,Additional coaching supplements,,,,,,,,,
BUDGET 2004-2005 FINAL 6· 9-04.xls,BUDGET 2004-2005 FINAL 6· 9-04.xls,BUDGET 2004-2005 FINAL 6· 9-04.xls,BUDGET 2004-2005 FINAL 6· 9-04.xls,,,,,,,,,
