Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”
6020,PPS COMPUTER TEXTBOOKS,PPS COMPUTER TEXTBOOKS,$,.,$,800,$,800,$,.,0.0%
6021,PES COMPUTER TEXTBOOKS,PES COMPUTER TEXTBOOKS,$,277,$,"2,750",$,"2,750",$,.,0.0%
6022,PMS COMPUTER TEXTBOOKS,PMS COMPUTER TEXTBOOKS,$,.,$,.,$,.,$,.,0.0%
6023,PHS COMPUTER TEXTBOOKS,PHS COMPUTER TEXTBOOKS,$,"3,375",$,"4,500",$,"4,500",$,.,0.0%
6040,PPS SOFTWARE,,$,758,$,"4,500",$,"4,500",$,.,0.0%
6041,PES SOFTWARE,,$,"1,166",$,"1,600",$,"1,600",$,.,0.0%
6042,PMS SOFTWARE,,$,.,$,.,$,.,$,.,0.0%
6043,PHS SOFTWARE,,$,"1,907",$,"2,500",$,"2,500",$,.,0.0%
6044,INTEGRADE SOFTWARE LICENSE· PE,INTEGRADE SOFTWARE LICENSE· PE,,0,$,"2,600",$,"2,600",$,.,0.0%
6050,PPS LIBRARY,,$,"2,355",$,"2,500",$,"2,500",$,.,0.0%
6051,PES LIBRARY,,$,"2,480",$,"2,500",$,"2,500",$,.,0.0%
6052,PMS LIBRARY,,$,1.478,$,"2,500",$,"2,500",$,.,0.0%
6053,PHS LIBRARY,,$,"7,182",$,"8,000",$,"8,000",$,.,0.0%
8000,CAPITAL OUTLAY· FURNITURE-PPS,CAPITAL OUTLAY· FURNITURE-PPS,$,"1,599",$,800,$,800,$,.,0.0%
8001,CAPITAL OUTLAY - FURNITURE-PES,CAPITAL OUTLAY - FURNITURE-PES,$,"1,709",$,-,$,-,$,-,0.0%
8002,CAPITAL OUTLAY- FURNITURE-PMS,CAPITAL OUTLAY- FURNITURE-PMS,$,"2,707",$,"1,000",$,"1,000",$,-,0.0%
8003,CAPITAL OUTLAY- FURNITURE-PHS,CAPITAL OUTLAY- FURNITURE-PHS,$,-,$,"2,000",$,"2,000",$,-,0.0%
8200,PES COMPUTER LAB -CITY FUNDS,PES COMPUTER LAB -CITY FUNDS,$,-,$,-,$,-,$,-,0.0%
8300,PPS HARDWARE/MAINT & REPAIR,PPS HARDWARE/MAINT & REPAIR,$,"8,789",$,"5,100",$,"5,100",$,-,0.0%
8301,PES HARDWARE/MAINT & REPAIR,PES HARDWARE/MAINT & REPAIR,$,"10,695",$,"6,273",$,"6,273",$,-,0.0%
8302,PMS HARDWAREIMAINT & REPAIR,PMS HARDWAREIMAINT & REPAIR,$,"1,119",$,"2,000",$,"2,000",$,-,0.0%
8303,PHS HARDWARE/MAINT & REPAIR,PHS HARDWARE/MAINT & REPAIR,$,7,$,"1,000",$,"1,000",$,-,0.0%
8304,REPLACE COMPUTERS - 1 YR PLAN,REPLACE COMPUTERS - 1 YR PLAN,$,"1,957",$,-,$,-,$,-,0.0%
8400,PPS INFRASTRUCTURE,,$,-,$,"2,000",$,"2,000",$,-,0.0%
8401,PES INFRASTRUCTURE,,$,-,$,.,$,.,$,-,0.0%
8402,PMS INFRASTRUCTURE,,$,"6,750",$,-,$,-,$,-,0.0%
8403,PHS INFRASTRUCTURE,,$,-,$,"1,000",$,"1,000",$,-,0.0%
,,TOTAL,$,"301,620",$,"335,277",$,"363,120",$,"27,843",8.3%
BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,,,,,,,,,
