PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,,,3,,,,,3,,,,3,,
,Part-time Personnel,Part-time Personnel,Part-time Personnel,Part-time Personnel,,,,,1,,,,,0,,,,0,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,,,,,
,,,,,,,,,,FY 09,FY 09,,FY 10,FY 10,,FY 11,,,FY 12,FY 12
,,,,,,,,,,Actual,Actual,,Projected,Projected,,Adopted,Adopted,,Plan,
% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,% employee participants reporting improved,,,,,,,,,,,,,
,,skill/knowledge level after training,skill/knowledge level after training,skill/knowledge level after training,skill/knowledge level after training,skill/knowledge level after training,skill/knowledge level after training,,,90.4,90.4,,,93,,,90,,,90
Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,Grade JCC received from citizens receiving,,,,,,,,,,,,,
,,services from County buildings,services from County buildings,services from County buildings,services from County buildings,services from County buildings,services from County buildings,,,,A-,,,A-,,,A-,,,A-
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,,,,
This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,This budget reflects the consolidation of shared benefit services with the School division.,The Schools,The Schools,The Schools
will,now,provide,benefit,services,services,to,the,County,County,in,exchange,exchange,for,the,County,providing,providing,providing,Purchasing,Purchasing
services,to,the,Schools.,This,results,results,in,the,elimination,elimination,elimination,of,one,part-time,part-time,Senior,Human,Human,Resource,Resource
Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training,Specialist position. Operating expenses were lowered through a reduction to the Department’s training
budget.,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees,TQP has reduced its training budget while continuing to provide selected training to employees
using primarily in-house trainers.,using primarily in-house trainers.,using primarily in-house trainers.,using primarily in-house trainers.,using primarily in-house trainers.,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all,TQP remains committed to providing Civil Treatment training for all
employees.,employees.,,,,,,,,,,,,,,,,,,,
,,,,,,,,Page C-14,Page C-14,Page C-14,Page C-14,,,,,,,,,
