Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”,Name: “Table 1 of 1 on page 99 of 165”
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,
,,,,,,FY 12,,FY 13,,,FY 14,,
,,,,,,Adopted,,Adopted,Adopted,,Plan,,
,,,Contingency,Contingency,$,"800,023",$,"815,895","815,895",$,"822,994","822,994",
,,Personnel Contingency,Personnel Contingency,Personnel Contingency,,"(32,036)",,"(600,000)","(600,000)",,"(600,000)","(600,000)",
,,Reserve for Compensation,Reserve for Compensation,Reserve for Compensation,,-,,,-,,"700,000","700,000",
Economic Development Incentives,Economic Development Incentives,Economic Development Incentives,Economic Development Incentives,Economic Development Incentives,,"50,000",,"196,010","196,010",,"152,010","152,010",
,,Matching Funds - Grants,Matching Funds - Grants,Matching Funds - Grants,,"200,000",,"100,000","100,000",,"100,000","100,000",
Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,,"98,200",,"80,400","80,400",,"80,400","80,400",
,,,,Total,$,"1,116,187",$,"592,305","592,305",$,"1,255,404","1,255,404",
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Contingency continues to be budgeted at a level amount.,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level,Personnel contingency is budgeted at a level
amount,to,capture,personnel,turnover,savings.,Economic,Development,Development,Incentives,Incentives,are,funded,for
commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,commitments for Enterprise Zone Grants and other incentive commitments.,Also included is the amount,Also included is the amount,Also included is the amount,Also included is the amount,Also included is the amount
that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,that will be returned to the State of Virginia that is not allocated specifically to a department.,Since,Since
"County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014","County employees have not received a salary increase since FY2009, planning for an increase in FY2014"
"has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation","has begun with a Reserve for Compensation. When the FY2014 plan is revisited, a specific compensation"
proposal will be presented.,proposal will be presented.,proposal will be presented.,proposal will be presented.,,,,,,,,,,
,,,,,,Page C-46,,,,,,,
