,"within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of","within Primary Service Area in accordance with the Commonwealth of Virginia, Department of",
,Environmental Quality,Environmental Quality,,,,,,,,,,
2.,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,Operate and maintain 77 sanitary sewer lift stations to transmit wastewater to Hampton Roads,
,Sanitation District wastewater treatment facilities,Sanitation District wastewater treatment facilities,Sanitation District wastewater treatment facilities,Sanitation District wastewater treatment facilities,Sanitation District wastewater treatment facilities,,,,,,,
3.,"Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease","Educate citizens about safe ways to dispose of fats, oils and grease",,,,,
4.,"Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and","Respond to and repair interruptions to the sanitary sewer service collection, lift stations, and",,
,transmission system 24-hours a day and 7-days a week,transmission system 24-hours a day and 7-days a week,transmission system 24-hours a day and 7-days a week,transmission system 24-hours a day and 7-days a week,transmission system 24-hours a day and 7-days a week,transmission system 24-hours a day and 7-days a week,,,,,,
5.,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,Rehabilitate sanitary sewer system in accordance with Virginia Department of Environmental,
,Quality Consent Order,Quality Consent Order,,,,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,FY 12,FY 12,,FY 13,,,FY 14,,
,,,,Adopted,Adopted,,Adopted,,,Plan,,
Revenues:,Revenues:,,,,,,,,,,,
Sewer Service Charges,Sewer Service Charges,Sewer Service Charges,$,"5,186,938","5,186,938",$,"5,989,783",$,"6,315,442","6,315,442",,
Interest,,,,"352,000","352,000",,"117,665",,,"117,665",,
Grinder Pump Charges,Grinder Pump Charges,Grinder Pump Charges,,"209,100","209,100",,"209,100",,,"213,570",,
Miscellaneous,Miscellaneous,,,"142,000","142,000",,"142,000",,,"142,000",,
Total,,,$,"5,890,038","5,890,038",$,"6,458,548",$,"6,788,677","6,788,677",,
Expenses:,Expenses:,,,,,,,,,,,
Admin. Fund Allocation,Admin. Fund Allocation,Admin. Fund Allocation,$,"3,537,814","3,537,814",$,"3,682,997",$,"3,705,339","3,705,339",,
Direct Expenses,Direct Expenses,,,"1,968,724","1,968,724",,"1,691,291",,"1,711,118","1,711,118",,
Grinder Pump Expenses,Grinder Pump Expenses,Grinder Pump Expenses,,"309,000","309,000",,"313,860",,,"318,720",,
Capital Equipment Outlay,Capital Equipment Outlay,Capital Equipment Outlay,,"74,500","74,500",,"20,400",,,"53,500",,
CIP Transfer-DEQ Consent,CIP Transfer-DEQ Consent,CIP Transfer-DEQ Consent,,,,,,,,,,
Order,,,,,-,,"750,000",,"1,000,000","1,000,000",,
Total,,,$,"5,890,038","5,890,038",$,"6,458,548",$,"6,788,677","6,788,677",,
PERSONNEL,PERSONNEL,,,,,,,,,,,
,Full-Time Personnel,Full-Time Personnel,,,11,,11,,,11,,
,,,,,Page E-5,,,,,,,
