Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”,Name: “Table 1 of 1 on page 10 of 15”
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
1,CDBG Programs Reserve,,"50,000",,"50,000",,,,"50,000",,"50,000",,"50,000",,"50,000",,"200,000",,"50,000",,"50,000",,"50,000",,"50,000",,,,"200,000",,"400,000"
,BT Estates - Road Construct,,"100,000",,"100,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
2,Pinewood Heights Relocation,,"250,000",,"250,000",,"250,000",,"250,000",,,,,,,,"500,000",,,,,,,,,,,,-,,"500,000"
,Rt. 17 Revitalization,,-,,-,,-,,"250,000",,"250,000",,"250,000",,,,"750,000",,,,,,,,,,,,-,,"750,000"
,Carrsville Streetscape,,-,,-,,-,,"250,000",,"250,000",,"250,000",,,,"750,000",,,,,,,,,,,,,,"750,000"
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
3,Land Preservation Reserve,,"250,000",,"250,000",,,,"500,000",,"500,000",,"500,000",,"500,000",,"2,000,000",,"500,000",,"500,000",,"500,000",,"500,000",,"500,000",,"2,500,000",,"4,500,000"
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"650,000",$,"650,000",$,"250,000",$,"1,300,000",$,"1,050,000",$,"1,050,000",$,"550,000",$,"4,200,000",$,"550,000",$,"550,000",$,"550,000",$,"550,000",$,"500,000",$,"2,700,000",$,"6,900,000"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"300,000",$,"300,000",$,"250,000",$,"1,300,000",$,"1,050,000",$,"1,050,000",$,"550,000",$,"4,200,000",$,"550,000",$,"550,000",$,"550,000",$,"550,000",$,"500,000",$,"2,700,000",$,"6,900,000"
,Fund Balance/Reserves,,"100,000",,"100,000",,-,,-,,,,,,,,-,,-,,,,,,,,-,,-,,-
,Bonded / Note Indebtedness,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Grants / Donations / Other,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"400,000",$,"400,000",$,"250,000",$,"1,300,000",$,"1,050,000",$,"1,050,000",$,"550,000",$,"4,200,000",$,"550,000",$,"550,000",$,"550,000",$,"550,000",$,"500,000",$,"2,700,000",$,"6,900,000"
NOTE 1:,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,This will serve as the County's match to the CDBG-Booker T Estates Grant.,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,Also includes funding for public utility infrastructure,,,,,,,,,,,,,,,,
NOTE 2:,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,Relocation assistance for Pinewood Heights in accordance with CDBG grant applied for by Town of Smithfield (Phase I) and MOU with County,,,,,,,,,,,,,,
NOTE 3:,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,Reserve established to be used for the purchase of identified properties in the County for recreational purposes OR preservation of green space.,,,,,,,,,,,,,,
,"This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.","This also may include property close to waterways for public access or beautification, trails, greenways, etc.",This is strictly a reserve and,This is strictly a reserve and,This is strictly a reserve and,This is strictly a reserve and,,,,,,,,,,,,,,,
,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,any purchases of property would have to be approved and appropriated from this reserve by the Board of Supervisors.,Previously listed under Parks & Recreation.,Previously listed under Parks & Recreation.,Previously listed under Parks & Recreation.,Previously listed under Parks & Recreation.,Previously listed under Parks & Recreation.,Previously listed under Parks & Recreation.,,,,,,,,,,,,
