Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”,Name: “Table 1 of 1 on page 2 of 15”
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
6,Courts/Clerk Bldg,,"23,627,000",,"23,627,000",,,,,,,,,,,,-,,-,,,,,,,,,,-,,-
,Health & Human Svc. Bldg,,,,,,,,-,,"750,000",,"6,532,000",,,,"7,282,000",,,,,,,,,,,,-,,"7,282,000"
,Cnty Admin. Addtn.,,,,,,,,,,,,,,,,-,,"3,250,000",,,,,,,,,,"3,250,000",,"3,250,000"
,Animal Shelter Expansion,,,,,,"850,000",,,,,,-,,,,"850,000",,,,,,,,,,,,-,,"850,000"
1,PW/Engineering Bldg Expan,,,,,,,,"50,000",,"785,000",,,,,,"835,000",,,,,,,,,,,,-,,"835,000"
4,Community Center - T/W,,"150,000",,"150,000",,"75,000",,"300,000",,"300,000",,"300,000",,"300,000",,"1,275,000",,,,,,,,"110,410",,"1,266,340",,"1,376,750",,"2,651,750"
8,Tourism - Remote Kiosks,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
7,Storage Facility -,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,
,Museum / General Services,Museum / General Services,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Central Hill Fire/EMS Station,Central Hill Fire/EMS Station,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,-
,New Fire Station,,,,,,,,,,,,"750,000",,"6,750,000",,"7,500,000",,,,,,,,,,,,-,,"7,500,000"
9,Equipment,,,,,,,,,,,,,,,,-,,"1,500,000",,,,,,,,,,"1,500,000",,"1,500,000"
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
2,Smithfield Fire/EMS Station,Smithfield Fire/EMS Station,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,-
,Design/Construction,,"4,508,000",,"4,508,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
3,Benns Church Fire Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,-
,New Fire Station,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000",,"4,500,000",,"4,500,000"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
5,Town of Windsor - Fire Station,Town of Windsor - Fire Station,,,,,,,,,,,,,"350,000",,"350,000",,,,,,,,,,,,-,,"350,000"
,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,"$ 28,285,000","$ 28,285,000","$ 28,285,000","$ 28,285,000",$,"925,000",$,"350,000",$,"1,835,000",$,"7,582,000",$,"7,400,000","$ 18,092,000","$ 18,092,000",$,"4,750,000",$,-,$,-,$,"110,410",$,"5,766,340",$,"10,626,750",$,"28,718,750"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"150,000",$,"150,000",$,"75,000",$,"350,000",$,"300,000",$,"300,000",$,"300,000",$,"1,325,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"1,325,000"
,Fund Balance/Reserves,,-,,,,-,,-,,-,,-,,,,-,,-,,,,,,,,-,,-,,-
,Bonded / Note Indebtedness,,"28,035,000",,"28,035,000",,"850,000",,-,,"1,535,000",,"7,282,000",,"7,100,000",,"16,767,000",,"4,750,000",,,,-,,"110,410",,"5,766,340",,"10,626,750",,"27,393,750"
,Grants / Donations / Other,,"100,000",,"100,000",,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,"$ 28,285,000","$ 28,285,000","$ 28,285,000","$ 28,285,000",$,"925,000",$,"350,000",$,"1,835,000",$,"7,582,000",$,"7,400,000","$ 18,092,000","$ 18,092,000",$,"4,750,000",$,-,$,-,$,"110,410",$,"5,766,340",$,"10,626,750",$,"28,718,750"
NOTE 1:,"Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen","Expansion of Public Works Building (2,500 sq. ft.) for additional staff in Engineering Departmen",,,,,,,,,,,,,,,,,,,,,
NOTE 2:,"Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.","Per MOU dated 7/5/06, a new fire station will be constructed in Smithfield.",T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,T/S will acquire and/or donate land and County will pay for building.,,,,,,,,,,,,,,
,"Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.","Cost estimates based on 17,000 sq. ft. @ $185/sq. ft.Town of Smithfield to provide $100,000 for design/master plan.",,,,,,,,,,,,,,,,,,
NOTE 3:,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,Does not include cost of equipment currently estimated at $2.5 million which is not approved at this point,,,,,,,,,,,,,,,,,,,
NOTE 4:,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Reserve established for accumulation of funds for a community center in the Town of Windsor.,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,Funds beginning in FY17 are for Windsor Library with the possibility of making this a multi-use cente,,,,,,,,,
NOTE 5:,"REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.","REQUEST FROM TOWN OF WINDSOR to renovate station to accommodate ladder truck, as needed due to commercial growth.",,,,,,,,,,,,,,,,
NOTE 6:,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,Includes estimated costs to renovate existing clerks and courts building,,,,,,,,,,,,,,,,,,,,,,,,
NOTE 7:,"Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use","Storage Facility at General Services - 4,000 sq. ft for museum artifacts and 2,000 sq. ft. for general storage use",,,,,,,,,,,,,,,,,,
NOTE 8:,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,Referred to citizens committees for Rt 17 and Zuni Park for recommendation,,,,,,,,,,,,,,,,,,,,,,,
NOTE 9:,"""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.","""Used"" equipment may be transferred to this station versus buying new equipment.",Potential grants available,Potential grants available,Potential grants available,Potential grants available,Potential grants available,,,,,,,,,,,,,,,,,,
