Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Swimming Pool Expansion,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,10 Year Contribution,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,,,,,"75,000",,-,,,,,,,,,,-,,"75,000"
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,-,$,-,$,"75,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"75,000"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"25,000",$,-,$,"25,000",$,"25,000",$,"25,000",$,-,,,$,"75,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"75,000"
,Fund Balance/Reserves,,,,"25,000",,,,,,,,,,,,-,,-,,,,,,,,,,-,,-
,Bonded / Note Indebtedness,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Grants / Donations / Other,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-
,TOTAL:,$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,"25,000",$,-,$,-,$,"75,000",$,-,$,-,$,-,$,-,$,-,$,-,$,"75,000"
** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,** Above represents a 10 year commitment by the BOS for the period FY 01-02' to FY 10-11'.,,,,,,,,,,,,,,,,,,,,,,
