Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”,Name: “Table 1 of 1 on page 116 of 157”
B,Economic Development,,"3,500,000",,"3,500,000",,"750,000",,"4,000,000",,"3,750,000",,"3,750,000",,"3,750,000",,"16,000,000",,,"3,750,000",,"3,750,000",,"3,750,000",,"3,750,000",,"3,750,000",,"18,750,000",,"34,750,000"
C,Fire & Rescue,,"600,000",,"600,000",,"1,080,000",,"935,000",,"1,645,000",,"2,050,000",,"1,110,000",,"6,820,000",,,"700,000",,"300,000",,"775,000",,"1,600,000",,"1,150,000",,"4,525,000",,"11,345,000"
D,Parks & Recreation,,"3,320,000",,"3,320,000",,-,,"750,000",,"1,420,000",,"7,210,000",,"1,450,000",,"10,830,000",,,"2,150,000",,"1,330,000",,"1,200,000",,"1,400,000",,"4,150,000",,"10,230,000",,"21,060,000"
E,Public Schools,,"2,441,592",,"2,441,592",,-,,-,,-,,"3,306,310",,"72,684,597",,"75,990,907",,,-,,"534,700",,"1,808,550",,"1,017,412",,-,,"3,360,662",,"79,351,569"
F,Public Utilities,,"5,215,000",,"5,215,000",,"4,710,000",,"1,830,000",,"4,780,000",,"1,450,000",,"600,000",,"13,370,000",,,"50,000",,"602,300",,"1,122,600",,"1,119,400",,"1,270,900",,"4,165,200",,"17,535,200"
G,Public Works,,"80,000",,"80,000",,"220,000",,"280,000",,"630,000",,"435,000",,"200,000",,"1,765,000",,,"200,000",,"230,000",,"105,000",,"50,000",,"60,000",,"645,000",,"2,410,000"
H,Smithfield YMCA,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,-,,-,,"75,000",,,-,,-,,-,,-,,-,,-,,"75,000"
I,Community Development,,"650,000",,"650,000",,"250,000",,"1,300,000",,"1,050,000",,"1,050,000",,"550,000",,"4,200,000",,,"550,000",,"550,000",,"550,000",,"550,000",,"500,000",,"2,700,000",,"6,900,000"
J,Electoral Board,,-,,-,,-,,"175,000",,-,,-,,-,,"175,000",,,-,,-,,-,,-,,-,,-,,"175,000"
K,Blackwater Regional Library,,-,,-,,-,,-,,-,,-,,-,,-,,,"410,400",,"4,719,600",,-,,-,,-,,"5,130,000",,"5,130,000"
L,Engineering Department,,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"25,000",,"125,000",,,"50,000",,"50,000",,"50,000",,"50,000",,"50,000",,"250,000",,"375,000"
M,Red Cross,,,,,,"25,000",,"56,250",,"56,250",,"56,250",,"56,250",,"250,000",,,-,,-,,-,,-,,-,,-,,"250,000"
N,Contingency,,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"500,000",,,"100,000",,"100,000",,"100,000",,"100,000",,"100,000",,"500,000",,"1,000,000"
,TOTAL:,"$ 44,241,592","$ 44,241,592","$ 44,241,592","$ 44,241,592",$,"8,110,000",$,"9,826,250","$ 15,316,250","$ 15,316,250","$ 27,014,560","$ 27,014,560","$ 87,925,847","$ 87,925,847","$ 148,192,907","$ 148,192,907",0%,"$ 12,710,400","$ 12,710,400","$ 12,166,600","$ 12,166,600",$,"9,461,150",$,"9,747,222","$ 16,797,240","$ 16,797,240",$,"60,882,612","$ 209,075,519","$ 209,075,519"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"2,995,000",$,"1,375,000",$,"2,050,000",$,"7,096,250",$,"8,141,250",$,"8,116,250",$,"6,681,250",$,"32,085,000",,$,"7,140,000",$,"5,950,000",$,"6,170,000",$,"6,890,000",$,"6,400,000",,"32,550,000",$,"64,635,000"
,Fund Balance/Reserves,,"6,261,592",,"4,866,592",,"500,000",,"500,000",,"500,000",,"500,000",,"500,000",,"2,500,000",,,-,,-,,-,,-,,-,,-,,"2,500,000"
,Bonded / Note Debt,,"34,935,000",,"37,950,000",,"5,560,000",,"2,230,000",,"6,315,000",,"18,038,310",,"80,384,597",,"112,527,907",,,"5,210,400",,"5,856,600",,"2,931,150",,"2,497,222",,"10,037,240",,"26,532,612",,"139,060,519"
,Grants/Donations/Other,,"100,000",,"100,000",,-,,-,,"360,000",,"360,000",,"360,000",,"1,080,000",,,"360,000",,"360,000",,"360,000",,"360,000",,"360,000",,"1,800,000",,"2,880,000"
,TOTAL:,"$ 44,291,592","$ 44,291,592","$ 44,291,592","$ 44,291,592",$,"8,110,000",$,"9,826,250","$ 15,316,250","$ 15,316,250","$ 27,014,560","$ 27,014,560","$ 87,925,847","$ 87,925,847","$ 148,192,907","$ 148,192,907",,"$ 12,710,400","$ 12,710,400","$ 12,166,600","$ 12,166,600",$,"9,461,150",$,"9,747,222","$ 16,797,240","$ 16,797,240",$,"60,882,612","$ 209,075,519","$ 209,075,519"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 110,Page 110
