Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”,Name: “Table 1 of 1 on page 15 of 76”
2402170,VOCATIONAL EDUCATION SOQ,$,"104,491",$,"125,717",$,"125,815",$,98,0.1%
2402180,VOCATIONAL ED I ADULT ED,$,,$,"1,348",$,"1,348",$,,0.0%
2402210,SOCIAL SECURITY INSTRUCTION,$,"340,882",$,"361 ,653",$,"361 ,934",$,281,0.1%
2402230,TEACHER RETIREMENT INSTRUCTION,$,"320,326",$,"458,094",$,"520,496",$,"62,402",13.6%
2402280,EARLY READING INTERVENTION,$,"6,948",$,"7,360",$,"11 ,040",$,"3,680",50 .0%
2402330,LOTTERY,$,"412 ,690",$,"400,970",$,"380,876",$,"(20,094)",-5 .0%
,ADDITIONAL LOTTERY,$,,$,"16,274",$,,$,"(16,274)",100.0%
2402410,GROUP LIFE INSTRUCTION,$,,$,"20 ,666",$,"18,958",$,"(1 ,708)",100.0%
2402460,HOMEBOUND,$,"5,903",$,"4,086",$,"3,824",$,(262),-6.4%
2402470,HEALTH INCENTIVE FUND,$,,$,,$,,$,,0.0%
2402480,SPECIAL ED REGIONAL PROGRAM,$,"117,663",$,"182,610",$,"204,181",$,"21 ,571",11 .8%
2402510,CAREER & TECH NICAL EDUCATION,$,,$,"20,727",$,"14,154",$,"(8,573)",-41.4%
2402520,VOCATI ONAL ED EQUIPM ENT,$,"4,138",$,,$,,$,,0.0%
2402530,VOCATIONAL ED CATIOCUPATIONAL,$,"7,252",$,,$,,$,,0.0%
2402590,FOSTER CARE- SP. ED.,$,"4,570",$,11 ' 156,$,"12,089",$,933,100.0%
2402650,AT RISK SOQ,$,"4,888",$,"7,745",$,"7,75J",$,6,0.1%
2402720,ALTERNATIVE ED PAYM ENTS,$,,$,,$,,$,-,0.0%
2402740,SOL REMEDIATION,$,,$,-,$,,$,,0.0%
2402750,PRIMARY CLASS SIZE,$,,$,,$,,$,,0.0%
2402810,AT RISK 4 YEAR OLDS,$,,$,"19,098",$,,$,"(1 9,098)",-100.0%
2402901,TEACHER MENTOR PROGRAM,$,"2,501",$,,$,,$,,0.0%
2402990,ENGLISH AS 2ND LANGUAGE I OTHER,$,136,$,"12,850",$,"9,666",$,"(3,184)",-24.8%
2403060,SCHOOL CONSTRUCTION,$,"135,776",$,"135,435",$,"135,390",$,(45),0.0%
2403080,STATE SALES TAX,$,"1,796,214",$,"2,412,755",$,"2,283,664",$,"(129,091)",-5.4%
2404000,OTHER STATE FU NDS,$,"10,023",$,,$,"27,595",$,"27,595",0.0%
2404050,SOL ALGEBRA READIN ESS,$,"3,571",$,"3,770",$,"5,610",$,"1,840",48.8%
2404100,TECHNOLOGY RESOURCE ASSISTANTS,$,,$,,$,,$,,0.0%
2404620,SCHOOL REPORT CARD,$,,$,,$,,$,,0.0%
4104050,VPSA FU NDING FOR TECH NOLOGY,$,"7,349",$,"154,000",$,"154,000",$,,0.0%
,VPSA CARRY-OVER FU NDS,$,,$,,$,,$,,0.0%
,TOTAL STATE FUNDS,$,"11,012,070",$,"12,627,718",$,"12,914,912,",$,"287,194",2.3%
,remove School Construction,$,"135,776",$,"135,435",$,"135,390",$,45,0.0%
,remove 50% of Lottery funds,$,"206,345",$,"200,485",$,"190,438",$,"10,047",5.0%
,revised total,$,"10,669,949",$,"12,291,798",$,"12,589,084",$,"297,286",2.4%
6112/2007,7:37AM,2007-2008 Budget Revenue FINAL.xls,,,,,,,,
