,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
,Business Center Index,
Organizational Chart,,2
Business Center Summary,,3
City Council,,4
City Clerk,,5
City Manager,,6
Office Of Management Services,,7
Registrar,,8
City Attorney,,9
Department Of Human Resource Management,Department Of Human Resource Management,10
Civil Service Commission,,13
Commissioner Of Revenue,,14
City Assessor,,16
City Treasurer,,18
Department Of Finance,,20
Department of Finance - Procurement,Department of Finance - Procurement,22
Health Insurance Fund,,23
Department Of Information Technology,Department Of Information Technology,24
Department of Information Technology - Telecommunications,Department of Information Technology - Telecommunications,26
Marketing and Communications,,27
Risk Management Fund,,29
Fiscal Year 2012,1,General Government
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,General Government,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,168,
,City Council,
,Positions =,7
,City Clerk,
,Positions =,4
,City Manager,
,Positions =,6
,Management and Legislative Affairs,
,Positions =,2
,Registrar,
,Positions =,4
,City Attorney,
,Positions =,12
,Human Resource Management,
,Positions =,9
,Commissioner of the Revenue,
,Positions =,21
,City Assessor,
,Positions =,9
,City Treasurer,
,Positions =,25
,Finance,
,Positions =,20
,Procurement,
,Positions =,5
,Information Technology,
,Positions =,26
,Telecommunications,
,Positions =,7
,Marketing and Communications,
,Positions =,8
,Risk Management Fund,
,Positions =,3
Fiscal Year 2012,2,General Government
,City of Portsmouth,City of Portsmouth,,,,
The City Manager is the City's Chief Administrative and Executive Officer responsible for the management of daily service,The City Manager is the City's Chief Administrative and Executive Officer responsible for the management of daily service,The City Manager is the City's Chief Administrative and Executive Officer responsible for the management of daily service,The City Manager is the City's Chief Administrative and Executive Officer responsible for the management of daily service,The City Manager is the City's Chief Administrative and Executive Officer responsible for the management of daily service,,
delivery and the implementation and administration of Council policies and ordinances. In accordance with the policies,delivery and the implementation and administration of Council policies and ordinances. In accordance with the policies,delivery and the implementation and administration of Council policies and ordinances. In accordance with the policies,delivery and the implementation and administration of Council policies and ordinances. In accordance with the policies,delivery and the implementation and administration of Council policies and ordinances. In accordance with the policies,,
"established by Council, the City Manager is responsible for the efficient administration of all City affairs. The City Manager","established by Council, the City Manager is responsible for the efficient administration of all City affairs. The City Manager","established by Council, the City Manager is responsible for the efficient administration of all City affairs. The City Manager","established by Council, the City Manager is responsible for the efficient administration of all City affairs. The City Manager","established by Council, the City Manager is responsible for the efficient administration of all City affairs. The City Manager",,
provides the framework and leadership in developing a high performance organization of public service providers.,provides the framework and leadership in developing a high performance organization of public service providers.,provides the framework and leadership in developing a high performance organization of public service providers.,provides the framework and leadership in developing a high performance organization of public service providers.,provides the framework and leadership in developing a high performance organization of public service providers.,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"491,492","583,865",-,"505,944","505,944"
,Allowances,"27,513","30,400",-,"30,400","30,400"
,Benefits,"124,668","140,378",-,"201,553","201,553"
,Other Operating Expenses,"57,515","225,322",-,"225,322","225,322"
,Internal Service Charges,"23,189","24,640",-,"26,663","40,132"
,Net Budget,"724,377","1,004,605",-,"989,882","1,003,351"
,Total Budget,"724,377","1,004,605",-,"989,882","1,003,351"
Total Permanent Positions,Total Permanent Positions,6,6,6,6,6
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"724,377","1,004,605",-,"989,882","1,003,351"
,Total Funding,"724,377","1,004,605",-,"989,882","1,003,351"
,Fiscal Year 2012,6,,,General Government,General Government
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,General Government,General Government,,,,
,Management and Legislative Affairs,Management and Legislative Affairs,Management and Legislative Affairs,,,
Business Unit Mission Statement,,,,,,
The Office of Management Services serves as staff support for the Office of the City Manager and the Executive Management,The Office of Management Services serves as staff support for the Office of the City Manager and the Executive Management,The Office of Management Services serves as staff support for the Office of the City Manager and the Executive Management,The Office of Management Services serves as staff support for the Office of the City Manager and the Executive Management,The Office of Management Services serves as staff support for the Office of the City Manager and the Executive Management,,
"Team. The office maintains responsibility for coordinating and administering intergovernmental operations, which includes","Team. The office maintains responsibility for coordinating and administering intergovernmental operations, which includes","Team. The office maintains responsibility for coordinating and administering intergovernmental operations, which includes","Team. The office maintains responsibility for coordinating and administering intergovernmental operations, which includes","Team. The office maintains responsibility for coordinating and administering intergovernmental operations, which includes",,
"developing, coordinating, monitoring and advocating the state and federal legislative programs. In addition, the staff is","developing, coordinating, monitoring and advocating the state and federal legislative programs. In addition, the staff is","developing, coordinating, monitoring and advocating the state and federal legislative programs. In addition, the staff is","developing, coordinating, monitoring and advocating the state and federal legislative programs. In addition, the staff is","developing, coordinating, monitoring and advocating the state and federal legislative programs. In addition, the staff is",,
responsible for administering the City’s grants programs and provides expert research on various subject matters and,responsible for administering the City’s grants programs and provides expert research on various subject matters and,responsible for administering the City’s grants programs and provides expert research on various subject matters and,responsible for administering the City’s grants programs and provides expert research on various subject matters and,responsible for administering the City’s grants programs and provides expert research on various subject matters and,,
high-level analysis services for the City's special projects. Management Services' staff monitor and participate on various,high-level analysis services for the City's special projects. Management Services' staff monitor and participate on various,high-level analysis services for the City's special projects. Management Services' staff monitor and participate on various,high-level analysis services for the City's special projects. Management Services' staff monitor and participate on various,high-level analysis services for the City's special projects. Management Services' staff monitor and participate on various,,
"local, regional and statewide boards, commissions and special committees. The Management Services' staff also provide","local, regional and statewide boards, commissions and special committees. The Management Services' staff also provide","local, regional and statewide boards, commissions and special committees. The Management Services' staff also provide","local, regional and statewide boards, commissions and special committees. The Management Services' staff also provide","local, regional and statewide boards, commissions and special committees. The Management Services' staff also provide",,
support services to City Council Members as requested.,support services to City Council Members as requested.,,,,,
Description of Services Provided,,,,,,
Management and Legislative Affairs performs the following services:,Management and Legislative Affairs performs the following services:,,,,,
"• Facilitation of the Community Grants Program, including the Support to Civic Organizations application process and the","• Facilitation of the Community Grants Program, including the Support to Civic Organizations application process and the","• Facilitation of the Community Grants Program, including the Support to Civic Organizations application process and the","• Facilitation of the Community Grants Program, including the Support to Civic Organizations application process and the","• Facilitation of the Community Grants Program, including the Support to Civic Organizations application process and the",,
administration of the eCivis Grants Locator System.,administration of the eCivis Grants Locator System.,,,,,
• Facilitation of the State and Federal Legislative Programs which includes the following:,• Facilitation of the State and Federal Legislative Programs which includes the following:,• Facilitation of the State and Federal Legislative Programs which includes the following:,,,,
- Facilitation of the legislative review process,- Facilitation of the legislative review process,,,,,
- Preparation of the City's Legislative Package to the Virginia General Assembly,- Preparation of the City's Legislative Package to the Virginia General Assembly,- Preparation of the City's Legislative Package to the Virginia General Assembly,,,,
- Presentation of General Assembly updates and the Final Legislative Report to City Council,- Presentation of General Assembly updates and the Final Legislative Report to City Council,- Presentation of General Assembly updates and the Final Legislative Report to City Council,- Presentation of General Assembly updates and the Final Legislative Report to City Council,,,
- Development and coordination of the City's annual federal legislative proposals and appropriation requests,- Development and coordination of the City's annual federal legislative proposals and appropriation requests,- Development and coordination of the City's annual federal legislative proposals and appropriation requests,- Development and coordination of the City's annual federal legislative proposals and appropriation requests,- Development and coordination of the City's annual federal legislative proposals and appropriation requests,,
- Primary intergovernmental contact and liaison for the City.,- Primary intergovernmental contact and liaison for the City.,,,,,
- Maintain and administer the Portsmouth Online Legislative Information Tracking and Intergovernmental,- Maintain and administer the Portsmouth Online Legislative Information Tracking and Intergovernmental,- Maintain and administer the Portsmouth Online Legislative Information Tracking and Intergovernmental,- Maintain and administer the Portsmouth Online Legislative Information Tracking and Intergovernmental,,,
Communications System (POLITICS),,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"132,211","92,911",-,"157,777","157,777"
,Benefits,"34,372","31,666",-,"47,637","47,637"
,Other Operating Expenses,"178,678","214,713",-,"215,900","215,900"
,Internal Service Charges,"12,118","12,993",-,"17,644","17,420"
,Net Budget,"357,379","352,283",-,"438,958","438,734"
,Total Budget,"357,379","352,283",-,"438,958","438,734"
Total Permanent Positions,Total Permanent Positions,2,2,2,2,2
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"357,379","352,283",-,"438,958","438,734"
,Total Funding,"357,379","352,283",-,"438,958","438,734"
,Strategic Goals,,,,,
• Monitor all Federal and State legislative activities to address those that will impact the city and it citizens; provide,• Monitor all Federal and State legislative activities to address those that will impact the city and it citizens; provide,• Monitor all Federal and State legislative activities to address those that will impact the city and it citizens; provide,• Monitor all Federal and State legislative activities to address those that will impact the city and it citizens; provide,• Monitor all Federal and State legislative activities to address those that will impact the city and it citizens; provide,,
informational support to the City Manager,,,,,,
• Preparation of legislative letters and other materials to ensure the city is in position to benefit from federal and state,• Preparation of legislative letters and other materials to ensure the city is in position to benefit from federal and state,• Preparation of legislative letters and other materials to ensure the city is in position to benefit from federal and state,• Preparation of legislative letters and other materials to ensure the city is in position to benefit from federal and state,• Preparation of legislative letters and other materials to ensure the city is in position to benefit from federal and state,,
,legislative,,,,,
• Preparation of any defensive materials needed to oppose legislation that be detrimental to the city and its citizens,• Preparation of any defensive materials needed to oppose legislation that be detrimental to the city and its citizens,• Preparation of any defensive materials needed to oppose legislation that be detrimental to the city and its citizens,• Preparation of any defensive materials needed to oppose legislation that be detrimental to the city and its citizens,• Preparation of any defensive materials needed to oppose legislation that be detrimental to the city and its citizens,,
• Continue the coordination of the generation of grant for the city and work to enhance the pursuit of grants supplement,• Continue the coordination of the generation of grant for the city and work to enhance the pursuit of grants supplement,• Continue the coordination of the generation of grant for the city and work to enhance the pursuit of grants supplement,• Continue the coordination of the generation of grant for the city and work to enhance the pursuit of grants supplement,• Continue the coordination of the generation of grant for the city and work to enhance the pursuit of grants supplement,,
,strategic project and activities,,,,,
Outcomes and Accomplishments,,,,,,
Draft and implemented the City's 2011 State Legislative Package,Draft and implemented the City's 2011 State Legislative Package,,,,,
Draft and implemented the City's 2012 Fiscal Legislative Package,Draft and implemented the City's 2012 Fiscal Legislative Package,,,,,
Coordination of Grant Technical Review Team in accordance with the new process established,Coordination of Grant Technical Review Team in accordance with the new process established,Coordination of Grant Technical Review Team in accordance with the new process established,Coordination of Grant Technical Review Team in accordance with the new process established,,,
,Fiscal Year 2012,7,,,General Government,General Government
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,General Government,General Government,,,,
,,Registrar,,,,
Business Unit Mission Statement,,,,,,
"To provide the means by which qualified residents of the city can register and vote in accordance with state law. In addition,","To provide the means by which qualified residents of the city can register and vote in accordance with state law. In addition,","To provide the means by which qualified residents of the city can register and vote in accordance with state law. In addition,","To provide the means by which qualified residents of the city can register and vote in accordance with state law. In addition,","To provide the means by which qualified residents of the city can register and vote in accordance with state law. In addition,",,
"the office has primary responsibility for protecting the intergity of the electoral process, improving voter registration and","the office has primary responsibility for protecting the intergity of the electoral process, improving voter registration and","the office has primary responsibility for protecting the intergity of the electoral process, improving voter registration and","the office has primary responsibility for protecting the intergity of the electoral process, improving voter registration and","the office has primary responsibility for protecting the intergity of the electoral process, improving voter registration and",,
promoting voter education and participation.,,,,,,
Description of Services Provided,,,,,,
The General Registrar's Office provides the following services:,The General Registrar's Office provides the following services:,,,,,
Voter Registration is offered during normal business hours in City Hall as well as the Divison of Motor Vehicles located in,Voter Registration is offered during normal business hours in City Hall as well as the Divison of Motor Vehicles located in,Voter Registration is offered during normal business hours in City Hall as well as the Divison of Motor Vehicles located in,Voter Registration is offered during normal business hours in City Hall as well as the Divison of Motor Vehicles located in,Voter Registration is offered during normal business hours in City Hall as well as the Divison of Motor Vehicles located in,,
"Churchland. Election information (candidate information and elected officials) is provided to citizens, civic leagues, clubs, and","Churchland. Election information (candidate information and elected officials) is provided to citizens, civic leagues, clubs, and","Churchland. Election information (candidate information and elected officials) is provided to citizens, civic leagues, clubs, and","Churchland. Election information (candidate information and elected officials) is provided to citizens, civic leagues, clubs, and","Churchland. Election information (candidate information and elected officials) is provided to citizens, civic leagues, clubs, and",,
"organizations. Brochures, sample ballots, voting demonstrations, and election information are provided to the Portsmouth","organizations. Brochures, sample ballots, voting demonstrations, and election information are provided to the Portsmouth","organizations. Brochures, sample ballots, voting demonstrations, and election information are provided to the Portsmouth","organizations. Brochures, sample ballots, voting demonstrations, and election information are provided to the Portsmouth","organizations. Brochures, sample ballots, voting demonstrations, and election information are provided to the Portsmouth",,
"schools. Each year, public high-school students are provided with voter registration materials. There are 78 city locations","schools. Each year, public high-school students are provided with voter registration materials. There are 78 city locations","schools. Each year, public high-school students are provided with voter registration materials. There are 78 city locations","schools. Each year, public high-school students are provided with voter registration materials. There are 78 city locations","schools. Each year, public high-school students are provided with voter registration materials. There are 78 city locations",,
"where voter registration applications may be obtained including libraries, schools, recreation centers, post offices, grocery","where voter registration applications may be obtained including libraries, schools, recreation centers, post offices, grocery","where voter registration applications may be obtained including libraries, schools, recreation centers, post offices, grocery","where voter registration applications may be obtained including libraries, schools, recreation centers, post offices, grocery","where voter registration applications may be obtained including libraries, schools, recreation centers, post offices, grocery",,
,"stores, and businesses.",,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"296,487","325,411",-,"317,954","315,622"
,Allowances,"17,982","17,475",-,"17,982","17,982"
,Benefits,"67,303","60,163",-,"72,587","72,587"
,Other Operating Expenses,"89,479","98,749",-,"72,349","98,749"
,Internal Service Charges,"18,581","20,325",-,"27,328","19,030"
,Net Budget,"489,832","522,123",-,"508,200","523,970"
,Total Budget,"489,832","522,123",-,"508,200","523,970"
Total Permanent Positions,Total Permanent Positions,4,4,4,4,4
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"489,832","522,123",-,"508,200","523,970"
,Total Funding,"489,832","522,123",-,"508,200","523,970"
,Strategic Goals,,,,,
• To protect the integrity of the electoral process,,,,,,
• To improve voter registration and the electoral process for Portsmouth residents,• To improve voter registration and the electoral process for Portsmouth residents,• To improve voter registration and the electoral process for Portsmouth residents,,,,
• To promote voter participation among Portsmouth residents,• To promote voter participation among Portsmouth residents,,,,,
• To promote voter education among Portsmouth residents,• To promote voter education among Portsmouth residents,,,,,
• To promote voter education in our schools,,,,,,
Outcomes and Accomplishments,,,,,,
"As of December 12, 2010, the number of registered voters is 61,666. Portsmouth had a 44% voter turnout for the November 2,","As of December 12, 2010, the number of registered voters is 61,666. Portsmouth had a 44% voter turnout for the November 2,","As of December 12, 2010, the number of registered voters is 61,666. Portsmouth had a 44% voter turnout for the November 2,","As of December 12, 2010, the number of registered voters is 61,666. Portsmouth had a 44% voter turnout for the November 2,","As of December 12, 2010, the number of registered voters is 61,666. Portsmouth had a 44% voter turnout for the November 2,",,
"2010, General and Special Elections.",,,,,,
,Fiscal Year 2012,8,,,General Government,General Government
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,General Government,General Government,,,,
,City Attorney,City Attorney,,,,
Business Unit Mission Statement,,,,,,
"To provide the highest quality legal advice and representation to the City Council and the City Manager, the School Board and","To provide the highest quality legal advice and representation to the City Council and the City Manager, the School Board and","To provide the highest quality legal advice and representation to the City Council and the City Manager, the School Board and","To provide the highest quality legal advice and representation to the City Council and the City Manager, the School Board and","To provide the highest quality legal advice and representation to the City Council and the City Manager, the School Board and",,
"the Superintendent of Schools, and all of their departments, boards and commissions, and agencies. The Department works","the Superintendent of Schools, and all of their departments, boards and commissions, and agencies. The Department works","the Superintendent of Schools, and all of their departments, boards and commissions, and agencies. The Department works","the Superintendent of Schools, and all of their departments, boards and commissions, and agencies. The Department works","the Superintendent of Schools, and all of their departments, boards and commissions, and agencies. The Department works",,
