2004,2004,"$26,555,078","$26,555,078","$26,555,078","$5,857","$5,857","$24,224,744","$24,224,744","$24,224,744","$5,343","$5,343",
2005,2005,"$29,401,819","$29,401,819","$29,401,819","$6,436","$6,436","$25,964,830","$25,964,830","$25,964,830","$5,684","$5,684",
2006,2006,"$30,927,269","$30,927,269","$30,927,269","$6,618","$6,618","$26,413,888","$26,413,888","$26,413,888","$5,652","$5,652",
2007,2007,"$33,982,445","$33,982,445","$33,982,445","$6,938","$6,938","$28,315,322","$28,315,322","$28,315,322","$5,781","$5,781",
2008,2008,"$36,435,827","$36,435,827","$36,435,827","$7,695","$7,695","$29,163,845","$29,163,845","$29,163,845","$6,159","$6,159",
2009,2009,"$36,440,375","$36,440,375","$36,440,375","$8,089","$8,089","$29,138,347","$29,138,347","$29,138,347","$6,468","$6,468",
% CHANGE,% CHANGE,,76.5%,76.5%,,68.5%,,41.1%,41.1%,34.7%,34.7%,
Source:,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,Annual edition of the City of Poquoson’s Comprehensive Annual Financial Report.,,,
,,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,Total Operating Expenditures Per Household in 2000 dollars,
"$6,500","$6,500",,,,,,,,,,,
"$6,000","$6,000",,,,,,,,,,,
"$5,500","$5,500",,,,,,,,,,,
"$5,000","$5,000",,,,,,,,,,,
"$4,500","$4,500",,,,,,,,,,,
"$4,000","$4,000",,,,,,,,,,,
"$3,500","$3,500",,,,,,,,,,,
"$3,000","$3,000",,,,,,,,,,,
"$2,500","$2,500",,,,,,,,,,,
"$2,000","$2,000",,,,,,,,,,,
"$1,500","$1,500",,,,,,,,,,,
"$1,000","$1,000",,,,,,,,,,,
$500,$500,,,,,,,,,,,
,$0,,,,,,,,,,,
,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
,,,,,,A-17,,,,,,
