Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”,Name: “Table 1 of 1 on page 159 of 239”
* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,
"capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.",
* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,
the Capital Improvements Plan.,the Capital Improvements Plan.,,,,,,,,,
"* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital",
"feasibility studies where project total is greater than $50,000.","feasibility studies where project total is greater than $50,000.","feasibility studies where project total is greater than $50,000.","feasibility studies where project total is greater than $50,000.","feasibility studies where project total is greater than $50,000.",,,,,,
FY 2011 New Projects,FY 2011 New Projects,,,,,,,,,
Street Paving:,"Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,","Projects are funded through VDOT State Highway Funds for maintenance,",,
"resurfacing, improvements, and drainage projects.","resurfacing, improvements, and drainage projects.","resurfacing, improvements, and drainage projects.",Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,Projects are at the City's discretion based on need,
"of improvements. The City allocated $198,000 towards paving for FY 2011.","of improvements. The City allocated $198,000 towards paving for FY 2011.","of improvements. The City allocated $198,000 towards paving for FY 2011.","of improvements. The City allocated $198,000 towards paving for FY 2011.","of improvements. The City allocated $198,000 towards paving for FY 2011.","of improvements. The City allocated $198,000 towards paving for FY 2011.",,,,,
"Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.","Drainage Projects: The City allocated $194,000 towards various drainage projects throughout the City.",
"The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.","The planned projects include Sandy Bay Drive, Laydon Way and Hopkins Court/Oxford Mews.",These,
existing drainage systems will be upgraded to lessen flooding.,existing drainage systems will be upgraded to lessen flooding.,existing drainage systems will be upgraded to lessen flooding.,existing drainage systems will be upgraded to lessen flooding.,existing drainage systems will be upgraded to lessen flooding.,,,,,,
,,,115,,,,,,,
